epoch,training_acc,training_loss,L2
1,3.65,1796.73,852.0
2,4.71,1793.27,866.0
3,5.41,1790.04,879.0
4,6.02,1787.65,891.0
5,6.07,1785.41,902.0
6,7.09,1783.8,911.0
7,6.58,1782.33,920.0
8,8.28,1781.34,928.0
9,7.9,1780.7,936.0
10,8.17,1779.91,945.0
11,8.64,1778.1,953.0
12,8.63,1777.59,962.0
13,8.9,1776.71,970.0
14,8.99,1775.76,977.0
15,9.27,1774.85,985.0
16,8.93,1774.19,993.0
17,9.36,1773.29,1001.0
18,9.49,1772.76,1009.0
19,9.59,1772.37,1017.0
20,9.82,1771.45,1025.0
21,10.25,1770.79,1032.0
22,10.16,1770.5,1040.0
23,10.1,1769.4,1048.0
24,10.41,1769.22,1056.0
25,10.25,1768.58,1064.0
26,10.68,1767.85,1072.0
27,10.18,1767.02,1080.0
28,10.57,1766.52,1088.0
29,10.63,1765.94,1096.0
30,10.89,1765.12,1104.0
31,10.85,1764.69,1112.0
32,10.95,1764.16,1121.0
33,10.8,1763.53,1130.0
34,11.08,1762.33,1138.0
35,11.15,1761.85,1146.0
36,10.95,1761.22,1155.0
37,11.46,1760.27,1163.0
38,11.31,1759.5,1172.0
39,11.52,1759.12,1180.0
40,11.56,1758.26,1188.0
41,11.43,1757.64,1196.0
42,11.82,1756.56,1204.0
43,11.79,1756.36,1212.0
44,11.46,1755.31,1219.0
45,11.88,1755.47,1227.0
46,11.8,1754.59,1235.0
47,11.98,1753.67,1242.0
48,12.26,1753.17,1249.0
49,11.71,1752.68,1257.0
50,12.33,1752.65,1264.0
51,12.04,1751.02,1271.0
52,12.44,1750.46,1278.0
53,12.04,1750.18,1285.0
54,12.54,1749.68,1293.0
55,12.54,1748.92,1300.0
56,12.46,1748.4,1307.0
57,12.37,1747.86,1315.0
58,12.46,1746.9,1322.0
59,12.62,1746.25,1328.0
60,12.45,1746.05,1335.0
61,12.6,1745.34,1341.0
62,13.11,1744.71,1348.0
63,13.19,1744.7,1355.0
64,12.95,1743.8,1361.0
65,12.67,1743.98,1369.0
66,12.52,1743.23,1375.0
67,13.03,1742.44,1381.0
68,12.59,1742.15,1388.0
69,12.91,1741.94,1393.0
70,12.75,1740.74,1399.0
71,12.84,1740.98,1405.0
72,13.04,1739.88,1410.0
73,12.94,1739.91,1416.0
74,12.83,1739.46,1421.0
75,12.81,1739.13,1428.0
76,12.72,1738.75,1433.0
77,13.09,1738.58,1439.0
78,13.07,1738.39,1445.0
79,12.89,1737.53,1450.0
80,12.79,1737.26,1456.0
81,13.15,1737.44,1463.0
82,13.06,1737.11,1469.0
83,12.84,1737.11,1475.0
84,12.85,1736.79,1481.0
85,12.86,1736.06,1487.0
86,12.88,1735.33,1492.0
87,13.15,1735.51,1498.0
88,12.77,1735.25,1504.0
89,12.94,1734.95,1509.0
90,13.19,1734.79,1515.0
91,13.1,1734.62,1521.0
92,13.04,1733.75,1526.0
93,12.92,1733.58,1531.0
94,13.15,1733.11,1537.0
95,12.97,1732.94,1542.0
96,13.02,1732.79,1547.0
97,13.18,1733.11,1554.0
98,13.03,1732.48,1559.0
99,13.12,1732.66,1566.0
