epoch,training_acc,training_loss,L2
1,4.07,1792.99,865.0
2,5.94,1785.4,876.0
3,6.05,1783.0,885.0
4,5.57,1781.06,894.0
5,7.02,1779.8,903.0
6,7.36,1778.49,911.0
7,7.63,1777.19,920.0
8,7.92,1775.86,929.0
9,8.06,1774.78,937.0
10,8.13,1773.79,945.0
11,8.48,1772.52,952.0
12,8.78,1771.21,960.0
13,9.41,1770.16,968.0
14,9.37,1769.33,976.0
15,9.36,1767.6,984.0
16,9.4,1766.83,992.0
17,10.05,1765.91,1000.0
18,9.93,1764.85,1008.0
19,10.65,1763.54,1016.0
20,10.41,1762.98,1024.0
21,10.44,1761.78,1032.0
22,11.09,1760.81,1039.0
23,10.5,1759.9,1047.0
24,11.24,1758.77,1055.0
25,11.12,1757.73,1062.0
26,11.22,1756.97,1070.0
27,11.19,1755.56,1077.0
28,11.08,1754.6,1085.0
29,11.69,1753.63,1093.0
30,11.87,1753.02,1100.0
31,11.68,1751.87,1108.0
32,12.02,1750.05,1115.0
33,12.77,1749.5,1123.0
34,12.18,1747.9,1130.0
35,12.31,1747.06,1138.0
36,12.6,1746.06,1146.0
37,12.72,1745.14,1153.0
38,12.48,1744.36,1161.0
39,12.4,1742.57,1168.0
40,12.94,1741.74,1176.0
41,13.16,1741.49,1183.0
42,12.68,1740.22,1190.0
43,12.85,1739.47,1197.0
44,13.05,1738.81,1205.0
45,12.66,1737.43,1212.0
46,13.04,1736.84,1219.0
47,12.8,1735.31,1227.0
48,13.5,1734.78,1234.0
49,13.35,1734.1,1241.0
50,12.89,1733.73,1248.0
51,13.23,1732.94,1255.0
52,13.46,1732.02,1262.0
53,13.53,1731.14,1269.0
54,13.52,1730.24,1276.0
55,13.3,1730.18,1282.0
56,13.81,1728.99,1289.0
57,13.34,1728.62,1296.0
58,13.2,1727.8,1302.0
59,13.17,1727.83,1309.0
60,13.76,1727.11,1316.0
61,13.74,1726.45,1322.0
62,13.72,1725.99,1328.0
63,13.57,1725.28,1334.0
64,13.74,1724.92,1341.0
65,13.7,1724.68,1347.0
66,13.37,1723.7,1353.0
67,13.9,1723.68,1360.0
68,13.66,1722.83,1366.0
69,12.73,1723.08,1372.0
70,13.6,1722.51,1377.0
71,14.33,1721.87,1383.0
72,13.64,1721.21,1389.0
73,13.9,1721.0,1395.0
74,13.39,1720.94,1401.0
75,13.89,1720.23,1407.0
76,14.0,1720.88,1412.0
77,13.96,1720.21,1418.0
78,13.94,1719.61,1423.0
79,13.78,1719.01,1429.0
80,13.88,1718.96,1434.0
81,14.0,1718.22,1440.0
82,13.89,1717.93,1446.0
83,14.08,1717.94,1451.0
84,13.8,1716.95,1456.0
85,13.96,1717.03,1462.0
86,13.86,1716.6,1468.0
87,13.89,1716.3,1473.0
88,13.98,1716.04,1478.0
89,13.94,1715.88,1483.0
90,14.06,1715.5,1488.0
91,14.04,1715.43,1494.0
92,13.92,1714.94,1499.0
93,13.79,1714.62,1504.0
94,14.4,1714.37,1509.0
95,13.87,1714.23,1514.0
96,14.07,1714.14,1519.0
97,14.01,1713.82,1524.0
98,14.03,1713.67,1529.0
99,13.78,1713.26,1534.0
