epoch,training_acc,training_loss,L2
1,2.88,1795.98,862.0
2,4.42,1790.67,879.0
3,6.19,1785.97,894.0
4,6.87,1782.13,905.0
5,6.82,1780.19,914.0
6,7.47,1778.65,924.0
7,7.39,1777.4,933.0
8,7.32,1775.88,942.0
9,8.14,1774.97,950.0
10,8.36,1773.8,956.0
11,8.82,1772.41,964.0
12,8.59,1771.41,971.0
13,9.55,1770.63,979.0
14,8.57,1769.52,986.0
15,9.78,1768.36,994.0
16,9.94,1766.77,1000.0
17,10.44,1765.6,1008.0
18,10.24,1765.15,1015.0
19,10.53,1764.23,1023.0
20,10.87,1763.37,1030.0
21,10.64,1762.52,1037.0
22,10.86,1761.87,1044.0
23,11.32,1760.73,1052.0
24,10.49,1760.21,1059.0
25,11.55,1759.61,1067.0
26,11.37,1759.06,1074.0
27,11.25,1758.14,1082.0
28,11.77,1757.68,1089.0
29,11.89,1756.72,1096.0
30,11.99,1756.45,1103.0
31,11.42,1755.45,1110.0
32,12.15,1754.86,1118.0
33,12.29,1753.93,1125.0
34,12.31,1753.22,1132.0
35,12.01,1752.15,1139.0
36,12.44,1751.55,1147.0
37,12.41,1751.39,1153.0
38,12.87,1750.03,1161.0
39,12.88,1749.2,1168.0
40,12.77,1748.66,1176.0
41,12.41,1748.01,1183.0
42,12.95,1746.83,1190.0
43,12.37,1745.97,1198.0
44,13.64,1745.57,1205.0
45,13.48,1744.06,1212.0
46,13.48,1743.56,1220.0
47,13.59,1742.58,1227.0
48,13.82,1742.12,1234.0
49,13.48,1740.53,1242.0
50,13.32,1740.14,1249.0
51,13.75,1739.6,1256.0
52,13.73,1738.7,1263.0
53,13.99,1737.48,1270.0
54,13.98,1737.12,1277.0
55,14.09,1736.57,1284.0
56,14.22,1735.16,1291.0
57,13.93,1734.6,1298.0
58,14.01,1733.67,1305.0
59,14.1,1733.27,1312.0
60,14.39,1732.32,1319.0
61,14.24,1731.41,1325.0
62,14.43,1730.92,1332.0
63,14.3,1730.22,1339.0
64,14.44,1729.5,1346.0
65,14.57,1728.72,1353.0
66,14.43,1727.74,1360.0
67,14.77,1727.5,1366.0
68,14.44,1726.99,1374.0
69,14.63,1726.36,1381.0
70,14.2,1725.65,1387.0
71,14.68,1725.21,1393.0
72,15.01,1724.66,1400.0
73,14.95,1724.05,1406.0
74,14.93,1723.51,1413.0
75,15.02,1722.76,1419.0
76,14.82,1722.04,1426.0
77,15.0,1721.62,1432.0
78,14.03,1721.02,1438.0
79,14.95,1720.34,1445.0
80,14.82,1719.9,1451.0
81,14.91,1719.9,1457.0
82,14.76,1719.57,1464.0
83,14.79,1718.76,1470.0
84,15.05,1717.99,1476.0
85,15.14,1717.3,1482.0
86,15.08,1716.96,1488.0
87,15.31,1716.49,1494.0
88,15.52,1716.0,1500.0
89,15.18,1715.2,1506.0
90,15.54,1714.87,1512.0
91,15.39,1714.76,1518.0
92,15.7,1713.97,1523.0
93,15.53,1713.71,1529.0
94,15.67,1713.02,1534.0
95,15.52,1713.28,1541.0
96,15.3,1712.4,1547.0
97,15.2,1712.07,1553.0
98,15.79,1711.65,1559.0
99,15.73,1711.17,1564.0
