epoch,training_acc,training_loss,L2
1,3.26,1795.94,856.0
2,5.3,1789.81,873.0
3,5.66,1785.1,885.0
4,6.74,1781.77,896.0
5,7.08,1780.02,906.0
6,7.24,1777.13,917.0
7,8.56,1775.13,927.0
8,8.15,1772.56,936.0
9,8.85,1771.13,944.0
10,8.88,1770.82,951.0
11,9.06,1769.63,960.0
12,9.48,1768.25,968.0
13,9.75,1767.01,975.0
14,9.81,1766.03,982.0
15,9.97,1764.86,988.0
16,10.15,1763.99,995.0
17,9.97,1763.32,1001.0
18,10.35,1762.33,1008.0
19,10.32,1761.53,1015.0
20,10.98,1761.4,1021.0
21,10.97,1759.4,1029.0
22,11.17,1758.28,1036.0
23,11.3,1757.84,1043.0
24,11.45,1756.78,1049.0
25,11.9,1755.47,1056.0
26,11.82,1754.87,1063.0
27,11.84,1754.47,1069.0
28,11.73,1754.36,1076.0
29,11.98,1753.47,1084.0
30,12.33,1752.36,1090.0
31,12.19,1752.06,1097.0
32,12.21,1750.84,1104.0
33,12.4,1750.43,1111.0
34,12.25,1749.55,1118.0
35,12.51,1748.71,1125.0
36,11.9,1747.81,1132.0
37,12.44,1747.47,1139.0
38,12.77,1747.09,1146.0
39,12.74,1745.87,1153.0
40,13.18,1745.25,1160.0
41,13.12,1744.46,1167.0
42,13.26,1743.67,1173.0
43,12.84,1742.53,1180.0
44,13.27,1742.22,1187.0
45,13.48,1741.84,1193.0
46,13.42,1740.74,1200.0
47,13.4,1739.23,1207.0
48,13.63,1739.08,1214.0
49,13.3,1738.38,1222.0
50,13.1,1737.25,1229.0
51,13.69,1736.89,1236.0
52,13.59,1735.59,1243.0
53,13.69,1735.12,1250.0
54,14.06,1734.19,1256.0
55,13.92,1733.89,1264.0
56,13.6,1732.84,1271.0
57,14.2,1731.82,1277.0
58,13.97,1731.52,1284.0
59,13.95,1731.2,1290.0
60,14.22,1729.81,1297.0
61,14.17,1729.3,1303.0
62,13.98,1728.44,1309.0
63,13.88,1727.64,1315.0
64,14.37,1727.84,1321.0
65,14.39,1726.59,1328.0
66,14.24,1726.16,1334.0
67,14.28,1725.69,1341.0
68,14.4,1724.91,1346.0
69,14.54,1724.9,1353.0
70,14.56,1723.87,1359.0
71,14.59,1723.9,1366.0
72,14.46,1723.31,1372.0
73,14.35,1722.63,1378.0
74,14.07,1721.93,1384.0
75,15.02,1722.2,1391.0
76,14.88,1720.29,1397.0
77,15.12,1719.88,1404.0
78,15.03,1718.91,1409.0
79,15.35,1719.0,1415.0
80,15.2,1718.4,1420.0
81,15.25,1717.65,1426.0
82,15.05,1717.6,1432.0
83,14.89,1717.12,1438.0
84,15.0,1717.02,1444.0
85,15.26,1716.06,1449.0
86,15.15,1715.87,1455.0
87,15.04,1715.99,1460.0
88,15.74,1714.96,1465.0
89,15.17,1714.87,1471.0
90,15.03,1714.6,1477.0
91,15.36,1713.32,1481.0
92,14.9,1713.8,1487.0
93,15.74,1713.2,1493.0
94,15.59,1712.55,1499.0
95,15.51,1712.21,1504.0
96,15.56,1711.27,1509.0
97,15.61,1710.79,1514.0
98,15.49,1710.62,1519.0
99,14.87,1711.11,1525.0
