epoch,training_acc,training_loss,L2
1,4.38,1796.56,859.0
2,5.01,1788.89,873.0
3,5.71,1785.88,885.0
4,6.01,1783.77,896.0
5,5.61,1781.29,909.0
6,7.14,1779.1,921.0
7,7.22,1777.22,932.0
8,7.49,1775.73,941.0
9,7.87,1774.0,952.0
10,8.39,1772.92,961.0
11,8.19,1771.8,969.0
12,8.94,1769.98,978.0
13,9.2,1768.9,987.0
14,9.33,1767.2,996.0
15,9.71,1765.9,1004.0
16,9.32,1764.81,1013.0
17,10.05,1763.56,1021.0
18,10.03,1761.71,1030.0
19,10.3,1761.21,1039.0
20,10.81,1758.94,1047.0
21,11.26,1758.18,1056.0
22,11.31,1756.62,1064.0
23,11.26,1755.24,1072.0
24,11.41,1754.15,1081.0
25,11.87,1753.44,1089.0
26,11.89,1752.23,1097.0
27,12.04,1751.42,1105.0
28,12.42,1749.69,1113.0
29,11.98,1748.57,1122.0
30,12.31,1747.29,1129.0
31,12.32,1746.54,1137.0
32,12.76,1745.74,1145.0
33,13.3,1744.48,1153.0
34,13.04,1742.71,1161.0
35,13.72,1741.8,1169.0
36,13.5,1740.41,1177.0
37,13.11,1739.34,1185.0
38,13.49,1738.5,1193.0
39,13.73,1736.86,1201.0
40,13.59,1736.13,1208.0
41,13.86,1734.43,1215.0
42,14.26,1733.25,1224.0
43,14.65,1731.42,1231.0
44,14.83,1729.95,1239.0
45,14.79,1728.81,1245.0
46,14.87,1727.35,1252.0
47,14.68,1727.87,1260.0
48,15.3,1726.23,1267.0
49,15.18,1724.99,1274.0
50,15.22,1724.62,1281.0
51,15.1,1723.91,1288.0
52,15.22,1723.29,1296.0
53,15.27,1722.09,1302.0
54,15.09,1722.03,1309.0
55,15.25,1720.42,1316.0
56,15.34,1720.1,1322.0
57,15.44,1719.45,1329.0
58,15.34,1718.58,1335.0
59,15.38,1718.29,1343.0
60,15.4,1717.77,1349.0
61,15.62,1717.48,1356.0
62,15.39,1716.13,1362.0
63,15.87,1716.25,1368.0
64,15.6,1715.71,1375.0
65,15.56,1716.17,1382.0
66,15.84,1714.8,1388.0
67,15.47,1713.88,1394.0
68,15.84,1713.53,1401.0
69,15.86,1712.88,1407.0
70,15.73,1712.43,1413.0
71,15.86,1711.68,1420.0
72,15.97,1711.34,1426.0
73,15.7,1710.58,1432.0
74,15.79,1710.66,1438.0
75,15.78,1710.12,1444.0
76,15.99,1710.4,1451.0
77,15.85,1709.76,1458.0
78,15.77,1708.83,1463.0
79,16.21,1708.16,1468.0
80,15.88,1708.7,1474.0
81,15.81,1708.11,1480.0
82,16.43,1708.04,1486.0
83,16.07,1706.83,1491.0
84,15.72,1707.01,1497.0
85,15.86,1706.12,1502.0
86,16.21,1706.0,1508.0
87,16.31,1705.68,1515.0
88,16.47,1705.11,1522.0
89,16.13,1704.65,1528.0
90,16.73,1704.27,1534.0
91,16.26,1703.3,1539.0
92,16.12,1702.67,1545.0
93,16.8,1702.03,1551.0
94,16.19,1701.71,1557.0
95,16.57,1700.42,1563.0
96,16.49,1700.18,1569.0
97,17.04,1699.36,1575.0
98,16.71,1698.91,1581.0
99,16.93,1698.3,1586.0
