epoch,training_acc,training_loss,L2
1,33.97,841.63,854.0
2,41.6,802.77,889.0
3,45.27,786.7,920.0
4,49.28,773.02,951.0
5,51.37,762.16,980.0
6,54.65,750.97,1011.0
7,54.17,741.93,1041.0
8,56.16,732.92,1071.0
9,58.91,724.17,1100.0
10,59.22,715.98,1130.0
11,61.55,707.55,1160.0
12,63.28,700.99,1189.0
13,63.33,693.16,1218.0
14,64.16,686.5,1247.0
15,63.93,680.9,1276.0
16,65.85,674.65,1304.0
17,65.12,667.8,1331.0
18,64.68,664.51,1359.0
19,66.9,658.83,1386.0
20,66.26,653.57,1413.0
21,67.49,650.25,1440.0
22,67.81,644.28,1464.0
23,66.93,640.43,1490.0
24,67.42,638.31,1515.0
25,68.35,634.05,1538.0
26,68.56,630.95,1561.0
27,68.36,628.07,1582.0
28,68.66,625.83,1603.0
29,69.06,624.85,1624.0
30,69.29,623.55,1646.0
31,68.57,621.51,1667.0
32,68.73,620.47,1687.0
33,68.72,619.3,1708.0
34,68.89,618.37,1728.0
35,69.06,616.3,1747.0
36,69.38,615.59,1765.0
37,69.8,615.37,1785.0
38,69.54,614.25,1804.0
39,69.44,613.15,1823.0
40,70.11,611.73,1840.0
41,68.75,612.67,1862.0
42,69.51,611.17,1880.0
43,69.38,610.39,1898.0
44,70.39,608.85,1913.0
45,70.4,609.79,1934.0
46,70.12,608.07,1949.0
47,70.06,608.06,1967.0
48,70.19,607.82,1987.0
49,69.51,607.55,2006.0
50,69.73,606.64,2025.0
51,69.36,605.99,2042.0
52,69.99,605.82,2061.0
53,70.26,605.14,2078.0
54,69.83,605.2,2096.0
55,70.3,605.07,2113.0
56,70.55,604.34,2131.0
57,70.15,603.92,2147.0
58,70.76,604.76,2167.0
59,70.77,602.98,2182.0
60,70.37,602.62,2198.0
61,70.21,602.26,2215.0
62,69.94,602.8,2234.0
63,70.43,601.63,2250.0
64,70.17,601.69,2266.0
65,69.54,601.33,2284.0
66,70.39,601.7,2303.0
67,70.45,600.78,2318.0
68,70.35,600.15,2333.0
69,70.58,601.02,2352.0
70,70.31,600.56,2370.0
71,70.53,599.68,2386.0
72,70.54,600.28,2405.0
73,70.55,600.25,2423.0
74,70.57,599.5,2439.0
75,70.83,599.02,2454.0
76,70.74,599.06,2471.0
77,70.68,599.01,2488.0
78,70.57,598.53,2504.0
79,70.87,599.13,2523.0
80,71.83,598.66,2539.0
81,71.23,597.78,2553.0
82,70.95,598.18,2571.0
83,70.34,597.73,2588.0
84,70.0,597.47,2604.0
85,71.1,597.53,2622.0
86,70.87,597.2,2638.0
87,70.63,597.78,2658.0
88,71.05,596.6,2673.0
89,71.11,596.25,2687.0
90,70.41,596.95,2705.0
91,70.07,595.98,2720.0
92,71.36,595.83,2734.0
93,70.93,596.12,2752.0
94,71.09,596.17,2770.0
95,70.11,595.79,2787.0
96,71.4,595.61,2802.0
97,70.95,595.44,2818.0
98,69.89,595.41,2835.0
99,71.1,595.21,2851.0
