epoch,training_acc,training_loss,L2
1,35.82,849.73,852.0
2,41.61,808.38,895.0
3,48.28,785.67,928.0
4,51.04,773.43,961.0
5,51.95,761.65,991.0
6,54.12,752.46,1020.0
7,54.43,745.47,1048.0
8,58.0,735.69,1075.0
9,59.49,728.44,1105.0
10,59.65,720.32,1133.0
11,61.66,713.13,1162.0
12,61.49,706.5,1192.0
13,63.73,699.49,1220.0
14,64.23,692.86,1249.0
15,65.32,686.13,1278.0
16,65.59,681.15,1306.0
17,66.34,674.5,1334.0
18,67.26,668.69,1363.0
19,67.82,663.76,1390.0
20,67.54,658.82,1417.0
21,68.55,653.05,1442.0
22,68.1,648.54,1468.0
23,68.31,645.56,1494.0
24,68.72,640.67,1517.0
25,68.92,637.87,1541.0
26,69.09,634.87,1564.0
27,69.04,631.87,1586.0
28,69.03,629.44,1609.0
29,69.57,626.88,1629.0
30,69.97,624.62,1650.0
31,70.69,622.57,1671.0
32,69.14,621.94,1692.0
33,70.17,620.45,1712.0
34,70.1,618.67,1731.0
35,69.75,617.29,1749.0
36,69.52,616.79,1769.0
37,70.16,615.66,1789.0
38,70.38,614.34,1807.0
39,69.04,613.28,1825.0
40,70.4,612.23,1842.0
41,70.57,611.38,1859.0
42,70.17,611.35,1878.0
43,69.76,610.54,1897.0
44,69.45,611.13,1919.0
45,71.03,609.45,1936.0
46,70.52,608.77,1953.0
47,70.83,607.94,1969.0
48,71.31,607.75,1986.0
49,70.17,607.59,2004.0
50,70.84,607.17,2023.0
51,70.23,606.8,2040.0
52,71.0,605.9,2057.0
53,70.56,605.7,2074.0
54,71.16,604.88,2090.0
55,71.29,604.86,2107.0
56,71.48,604.68,2125.0
57,71.27,604.18,2142.0
58,71.36,603.58,2159.0
59,71.36,603.79,2175.0
60,71.09,603.47,2193.0
61,71.7,604.01,2213.0
62,71.95,602.71,2229.0
63,70.98,602.09,2243.0
64,71.29,601.79,2260.0
65,71.41,602.05,2278.0
66,71.75,601.11,2292.0
67,71.26,601.11,2308.0
68,71.87,601.0,2326.0
69,71.38,600.41,2341.0
70,71.25,600.35,2359.0
71,71.62,600.1,2375.0
72,71.98,599.76,2390.0
73,71.66,599.99,2407.0
74,71.6,599.65,2424.0
75,71.92,599.33,2440.0
76,71.53,598.35,2453.0
77,70.89,598.94,2471.0
78,71.48,599.35,2492.0
79,71.87,598.85,2509.0
80,71.87,597.53,2522.0
81,71.61,598.6,2541.0
82,71.79,597.42,2554.0
83,71.76,597.52,2570.0
84,71.31,597.56,2587.0
85,71.67,597.96,2605.0
86,71.33,596.89,2619.0
87,72.09,596.97,2635.0
88,71.66,596.71,2651.0
89,71.34,596.45,2666.0
90,70.85,596.84,2682.0
91,71.11,596.47,2697.0
92,71.12,596.04,2713.0
93,71.4,596.55,2730.0
94,71.62,596.32,2747.0
95,71.51,596.35,2764.0
96,71.2,595.69,2781.0
97,71.11,595.88,2799.0
98,72.41,595.05,2811.0
99,71.89,595.24,2826.0
