epoch,training_acc,training_loss,L2
1,28.33,855.25,849.0
2,39.49,822.81,898.0
3,44.36,801.35,937.0
4,46.1,783.0,976.0
5,49.47,764.78,1014.0
6,54.51,750.8,1047.0
7,56.93,741.65,1077.0
8,57.57,732.75,1107.0
9,57.0,725.44,1137.0
10,61.32,719.15,1169.0
11,62.37,711.7,1200.0
12,63.24,705.3,1231.0
13,62.48,697.81,1262.0
14,64.22,692.86,1293.0
15,65.25,686.9,1323.0
16,65.23,681.69,1353.0
17,65.46,676.37,1384.0
18,65.75,671.62,1414.0
19,67.32,665.72,1443.0
20,67.72,660.83,1471.0
21,66.45,656.93,1499.0
22,68.68,651.37,1527.0
23,67.43,648.61,1554.0
24,69.0,644.94,1581.0
25,68.99,641.35,1607.0
26,69.23,638.34,1632.0
27,68.79,635.14,1657.0
28,69.2,632.31,1682.0
29,68.84,629.38,1704.0
30,69.78,627.52,1727.0
31,69.19,625.43,1749.0
32,68.95,623.88,1772.0
33,69.77,622.26,1793.0
34,70.36,621.23,1815.0
35,70.43,619.73,1836.0
36,69.42,618.04,1857.0
37,69.69,617.39,1878.0
38,70.01,616.67,1900.0
39,70.26,615.17,1920.0
40,70.42,614.33,1940.0
41,70.49,613.04,1959.0
42,70.65,612.66,1978.0
43,70.41,612.46,2001.0
44,70.14,611.19,2020.0
45,71.05,610.15,2039.0
46,70.48,609.3,2058.0
47,70.26,609.09,2078.0
48,70.01,608.65,2096.0
49,69.77,608.2,2115.0
50,70.1,608.11,2135.0
51,70.36,607.67,2155.0
52,70.46,607.11,2173.0
53,69.47,606.27,2191.0
54,70.87,606.25,2212.0
55,70.42,605.86,2233.0
56,70.48,604.96,2250.0
57,70.42,604.46,2267.0
58,70.73,603.62,2283.0
59,71.09,603.63,2303.0
60,71.11,604.2,2323.0
61,71.08,604.03,2343.0
62,70.19,604.21,2364.0
63,71.21,602.5,2380.0
64,70.23,603.2,2401.0
65,70.94,601.92,2417.0
66,71.4,601.76,2433.0
67,71.52,601.78,2450.0
68,70.93,601.72,2469.0
69,70.96,601.11,2487.0
70,70.93,602.09,2506.0
71,70.68,601.09,2524.0
72,70.43,601.0,2542.0
73,70.65,601.07,2560.0
74,71.21,600.71,2579.0
75,71.2,599.84,2595.0
76,71.43,599.79,2611.0
77,71.9,600.29,2631.0
78,70.86,599.9,2649.0
79,70.34,600.25,2671.0
80,70.84,599.1,2686.0
81,70.89,599.08,2701.0
82,71.15,600.08,2722.0
83,70.96,598.87,2737.0
84,70.97,598.79,2755.0
85,70.72,598.42,2771.0
86,71.7,598.08,2787.0
87,71.43,598.35,2805.0
88,71.49,598.6,2825.0
89,71.6,597.71,2841.0
90,71.52,597.28,2856.0
91,71.33,597.4,2873.0
92,70.47,597.96,2894.0
93,71.32,597.29,2911.0
94,71.9,597.02,2928.0
95,71.48,597.15,2945.0
96,70.83,596.51,2960.0
97,70.76,597.35,2979.0
98,70.91,596.39,2993.0
99,71.55,596.48,3009.0
