epoch,training_acc,training_loss,L2
1,33.05,854.03,850.0
2,41.54,815.0,892.0
3,44.87,793.87,928.0
4,47.52,779.91,962.0
5,48.47,769.38,994.0
6,51.27,758.49,1025.0
7,54.89,750.01,1057.0
8,57.93,739.59,1087.0
9,58.36,730.2,1118.0
10,58.47,723.27,1149.0
11,61.29,716.06,1179.0
12,61.52,707.74,1210.0
13,62.84,701.68,1241.0
14,64.5,695.87,1272.0
15,65.85,689.27,1303.0
16,64.93,683.02,1333.0
17,66.3,677.24,1365.0
18,65.89,672.65,1396.0
19,66.79,666.27,1426.0
20,68.11,661.2,1456.0
21,68.36,656.43,1486.0
22,68.31,651.59,1514.0
23,68.75,647.93,1542.0
24,68.91,644.02,1569.0
25,68.9,640.58,1596.0
26,69.77,636.78,1622.0
27,69.34,633.74,1646.0
28,70.03,630.22,1669.0
29,69.91,628.5,1693.0
30,69.94,627.37,1717.0
31,70.55,624.56,1740.0
32,70.03,622.93,1763.0
33,70.15,621.25,1786.0
34,70.66,620.45,1808.0
35,70.41,619.07,1831.0
36,70.45,617.3,1851.0
37,70.34,615.05,1870.0
38,70.46,614.63,1889.0
39,70.36,614.4,1911.0
40,70.71,613.82,1933.0
41,70.72,612.62,1953.0
42,71.04,612.06,1973.0
43,70.57,610.46,1991.0
44,70.7,610.38,2011.0
45,70.6,610.62,2034.0
46,70.12,609.16,2052.0
47,70.64,608.2,2071.0
48,71.58,608.68,2092.0
49,70.94,608.06,2111.0
50,70.71,607.28,2131.0
51,70.9,607.19,2153.0
52,71.18,606.46,2172.0
53,71.49,605.59,2190.0
54,70.35,604.88,2207.0
55,71.31,604.9,2225.0
56,71.51,604.48,2245.0
57,71.06,604.3,2264.0
58,71.09,603.34,2282.0
59,71.91,603.13,2299.0
60,71.17,602.7,2318.0
61,72.18,603.85,2341.0
62,71.3,601.8,2358.0
63,70.88,601.56,2374.0
64,71.53,602.11,2394.0
65,71.1,601.26,2412.0
66,71.42,601.36,2431.0
67,71.12,601.03,2450.0
68,71.73,600.79,2467.0
69,71.47,599.66,2483.0
70,71.38,599.67,2499.0
71,71.33,599.59,2515.0
72,71.8,600.57,2538.0
73,71.54,599.25,2555.0
74,72.13,599.19,2573.0
75,72.07,598.62,2590.0
76,71.87,598.19,2606.0
77,71.18,597.76,2620.0
78,71.99,598.89,2640.0
79,71.65,598.8,2661.0
80,71.67,597.69,2677.0
81,72.27,597.32,2692.0
82,72.44,597.75,2710.0
83,72.15,597.68,2729.0
84,72.01,597.22,2747.0
85,72.2,596.62,2763.0
86,71.65,596.45,2778.0
87,71.61,597.52,2798.0
88,72.0,597.01,2816.0
89,71.14,595.67,2831.0
90,71.64,596.8,2851.0
91,71.69,596.96,2870.0
92,71.98,596.35,2887.0
93,72.36,596.15,2904.0
94,71.67,595.69,2919.0
95,72.56,595.77,2938.0
96,72.09,595.76,2953.0
97,71.42,595.55,2970.0
98,71.87,596.63,2990.0
99,70.6,595.82,3009.0
