epoch,training_acc,training_loss,L2
1,35.69,844.77,852.0
2,42.29,808.23,886.0
3,44.55,791.37,913.0
4,47.85,779.15,941.0
5,50.7,767.92,970.0
6,52.33,756.37,1000.0
7,55.03,745.31,1030.0
8,56.42,737.25,1059.0
9,57.77,729.15,1087.0
10,60.3,721.54,1115.0
11,60.98,713.72,1143.0
12,62.06,706.55,1171.0
13,61.54,700.07,1200.0
14,63.81,695.33,1227.0
15,65.67,689.0,1254.0
16,65.5,683.36,1283.0
17,65.36,678.66,1310.0
18,67.01,673.3,1338.0
19,68.25,667.77,1366.0
20,68.09,662.76,1394.0
21,68.91,658.37,1422.0
22,67.48,652.76,1448.0
23,69.62,649.68,1474.0
24,70.1,644.63,1499.0
25,69.59,641.79,1523.0
26,69.29,638.22,1548.0
27,69.96,635.39,1571.0
28,70.78,633.28,1595.0
29,70.71,630.08,1618.0
30,70.31,627.54,1641.0
31,70.88,625.36,1663.0
32,70.61,623.73,1686.0
33,71.18,622.2,1708.0
34,71.5,619.24,1726.0
35,71.21,618.89,1748.0
36,71.46,618.25,1770.0
37,71.74,615.5,1789.0
38,71.76,614.58,1809.0
39,71.2,613.56,1826.0
40,71.39,613.5,1848.0
41,71.41,612.47,1868.0
42,71.54,611.8,1889.0
43,71.67,610.4,1907.0
44,71.34,610.18,1926.0
45,72.16,608.73,1944.0
46,71.4,608.28,1962.0
47,72.37,608.34,1982.0
48,71.78,607.0,2000.0
49,71.47,606.6,2018.0
50,71.7,606.11,2037.0
51,71.89,606.37,2057.0
52,72.42,605.06,2074.0
53,71.68,604.68,2090.0
54,72.23,604.38,2108.0
55,72.02,604.49,2129.0
56,71.92,603.78,2147.0
57,72.08,603.54,2166.0
58,72.04,603.53,2187.0
59,72.03,602.55,2203.0
60,72.45,602.61,2223.0
61,72.33,601.71,2239.0
62,72.18,601.19,2256.0
63,71.34,601.14,2273.0
64,72.21,600.33,2290.0
65,72.15,600.07,2306.0
66,72.22,600.17,2322.0
67,71.37,600.32,2344.0
68,71.81,599.16,2360.0
69,72.05,598.92,2376.0
70,71.43,598.68,2392.0
71,72.05,598.91,2411.0
72,71.45,598.61,2429.0
73,71.91,598.2,2446.0
74,73.09,598.42,2464.0
75,72.36,598.71,2483.0
76,72.02,597.71,2499.0
77,72.56,597.82,2516.0
78,72.46,596.82,2531.0
79,73.16,596.56,2545.0
80,72.56,597.31,2564.0
81,72.51,596.46,2580.0
82,72.81,596.26,2598.0
83,72.71,596.17,2614.0
84,72.27,596.25,2632.0
85,72.28,595.98,2648.0
86,72.85,596.1,2665.0
87,72.31,595.99,2683.0
88,72.66,595.42,2700.0
89,73.07,595.25,2715.0
90,72.18,596.32,2735.0
91,73.32,595.03,2750.0
92,72.71,594.71,2765.0
93,72.87,595.05,2782.0
94,73.07,594.53,2797.0
95,73.04,594.65,2813.0
96,72.7,594.41,2829.0
97,72.66,594.81,2849.0
98,72.87,594.06,2865.0
99,72.13,593.94,2882.0
