epoch,training_acc,training_loss,L2
1,34.69,854.32,849.0
2,39.0,814.56,885.0
3,44.85,793.85,919.0
4,49.04,781.47,948.0
5,50.21,770.16,976.0
6,51.72,762.21,1003.0
7,54.05,753.6,1030.0
8,54.15,746.05,1056.0
9,56.63,739.82,1083.0
10,56.35,731.93,1110.0
11,57.82,725.89,1139.0
12,59.85,717.56,1167.0
13,61.61,710.95,1195.0
14,63.22,703.92,1224.0
15,63.59,698.04,1254.0
16,64.56,691.17,1282.0
17,65.1,684.23,1310.0
18,65.4,678.77,1338.0
19,67.08,673.81,1366.0
20,67.09,668.1,1392.0
21,68.19,663.48,1418.0
22,67.43,659.0,1445.0
23,67.94,654.51,1471.0
24,68.2,651.39,1496.0
25,68.02,647.32,1519.0
26,68.88,643.28,1543.0
27,68.17,639.48,1565.0
28,69.49,637.79,1588.0
29,68.93,634.83,1609.0
30,69.31,632.1,1631.0
31,68.85,628.85,1651.0
32,69.6,627.26,1671.0
33,70.22,626.24,1693.0
34,68.82,624.34,1713.0
35,70.07,622.69,1733.0
36,69.66,621.29,1752.0
37,70.11,619.97,1772.0
38,69.58,618.72,1791.0
39,69.5,618.5,1811.0
40,70.16,616.61,1828.0
41,70.27,614.94,1845.0
42,69.72,615.24,1865.0
43,69.96,614.26,1884.0
44,69.82,613.62,1902.0
45,70.74,613.0,1921.0
46,69.78,611.21,1937.0
47,69.92,611.8,1956.0
48,70.43,610.46,1974.0
49,70.77,609.7,1990.0
50,70.82,609.12,2007.0
51,70.21,608.6,2023.0
52,70.55,608.8,2043.0
53,70.55,608.14,2060.0
54,70.73,607.31,2077.0
55,70.47,606.87,2094.0
56,70.72,605.9,2110.0
57,70.62,606.15,2129.0
58,69.62,605.29,2145.0
59,70.79,605.33,2163.0
60,71.01,604.73,2179.0
61,70.97,603.83,2193.0
62,70.86,603.82,2210.0
63,70.98,604.03,2228.0
64,70.44,603.43,2243.0
65,70.91,603.66,2262.0
66,71.29,602.86,2277.0
67,71.44,602.35,2293.0
68,71.59,602.64,2311.0
69,70.75,602.68,2330.0
70,71.02,601.69,2345.0
71,70.97,601.91,2361.0
72,71.13,602.2,2380.0
73,71.95,601.03,2394.0
74,71.35,600.92,2410.0
75,71.58,600.7,2426.0
76,70.91,600.79,2443.0
77,71.23,600.15,2458.0
78,71.19,600.92,2477.0
79,71.42,598.81,2489.0
80,71.1,600.15,2508.0
81,71.55,599.48,2524.0
82,71.05,599.48,2541.0
83,71.02,598.85,2556.0
84,71.54,598.72,2571.0
85,72.05,598.36,2585.0
86,70.7,598.54,2600.0
87,71.57,598.53,2616.0
88,71.6,598.23,2633.0
89,71.68,598.39,2649.0
90,71.27,597.65,2663.0
91,71.24,598.55,2682.0
92,71.94,597.5,2699.0
93,70.96,597.08,2712.0
94,71.26,596.96,2726.0
95,71.11,597.42,2743.0
96,71.3,597.37,2759.0
97,71.49,596.64,2775.0
98,71.55,596.05,2788.0
99,71.48,596.67,2803.0
