epoch,training_acc,training_loss,L2
1,3.85,1795.22,853.0
2,4.35,1788.56,866.0
3,5.41,1785.6,882.0
4,7.8,1780.59,899.0
5,9.0,1775.62,917.0
6,9.63,1771.24,929.0
7,9.57,1767.91,939.0
8,10.74,1766.83,947.0
9,10.99,1764.61,954.0
10,11.21,1762.88,961.0
11,11.64,1762.25,968.0
12,11.36,1761.71,974.0
13,11.94,1760.71,981.0
14,11.5,1758.07,986.0
15,12.2,1758.08,992.0
16,12.37,1756.99,999.0
17,12.46,1755.66,1006.0
18,12.65,1754.62,1012.0
19,12.95,1753.46,1018.0
20,12.94,1752.19,1024.0
21,12.61,1751.83,1031.0
22,12.87,1750.49,1037.0
23,13.7,1748.65,1044.0
24,13.32,1747.93,1050.0
25,13.49,1747.66,1057.0
26,13.55,1746.64,1063.0
27,13.68,1745.75,1070.0
28,13.55,1744.91,1077.0
29,14.21,1744.38,1084.0
30,14.03,1743.28,1091.0
31,14.17,1742.35,1098.0
32,14.08,1741.1,1104.0
33,14.94,1739.9,1111.0
34,13.68,1739.95,1119.0
35,14.43,1737.65,1125.0
36,15.2,1737.03,1133.0
37,15.0,1735.74,1139.0
38,15.43,1734.7,1146.0
39,15.64,1733.85,1153.0
40,15.57,1732.68,1160.0
41,15.36,1731.93,1167.0
42,15.46,1731.18,1174.0
43,15.05,1729.28,1182.0
44,16.4,1728.7,1189.0
45,16.03,1727.57,1196.0
46,15.89,1726.4,1202.0
47,15.53,1726.54,1210.0
48,15.96,1724.28,1216.0
49,16.62,1724.32,1224.0
50,16.76,1721.62,1231.0
51,17.46,1720.39,1239.0
52,17.25,1719.16,1246.0
53,16.66,1717.96,1253.0
54,16.67,1716.76,1260.0
55,17.21,1715.84,1268.0
56,17.26,1714.29,1275.0
57,17.62,1713.44,1282.0
58,17.63,1713.1,1289.0
59,17.65,1710.98,1295.0
60,17.79,1710.78,1302.0
61,17.79,1709.01,1309.0
62,18.11,1708.35,1316.0
63,17.92,1707.52,1323.0
64,18.19,1706.5,1330.0
65,18.49,1705.05,1337.0
66,18.03,1704.19,1344.0
67,18.09,1703.33,1350.0
68,18.29,1702.17,1357.0
69,18.37,1701.66,1364.0
70,18.64,1699.94,1370.0
71,18.91,1699.24,1377.0
72,18.77,1698.42,1383.0
73,18.94,1697.06,1390.0
74,18.87,1695.88,1396.0
75,18.96,1695.44,1403.0
76,19.09,1693.76,1410.0
77,18.85,1693.66,1416.0
78,19.21,1693.22,1423.0
79,19.46,1691.73,1429.0
80,19.2,1691.29,1435.0
81,19.35,1690.23,1442.0
82,19.09,1690.19,1449.0
83,19.47,1689.33,1454.0
84,19.87,1688.7,1461.0
85,19.32,1688.53,1467.0
86,19.55,1687.61,1474.0
87,19.74,1685.8,1479.0
88,19.51,1685.52,1485.0
89,19.88,1685.09,1492.0
90,19.64,1683.85,1498.0
91,19.91,1683.26,1504.0
92,19.67,1681.79,1509.0
93,19.86,1681.14,1515.0
94,19.73,1680.74,1521.0
95,19.62,1680.19,1527.0
96,19.64,1679.13,1532.0
97,20.05,1678.74,1538.0
98,19.7,1677.8,1544.0
99,19.93,1677.57,1550.0
