epoch,training_acc,training_loss,L2
1,4.12,1796.01,862.0
2,5.64,1786.64,884.0
3,7.07,1781.49,902.0
4,7.01,1777.12,918.0
5,8.8,1773.55,932.0
6,9.47,1770.11,945.0
7,9.81,1767.65,957.0
8,10.29,1765.2,969.0
9,10.66,1763.85,979.0
10,11.13,1761.97,990.0
11,11.79,1759.98,1001.0
12,12.35,1757.11,1012.0
13,11.53,1756.04,1023.0
14,12.68,1754.2,1033.0
15,12.7,1752.67,1043.0
16,12.58,1751.64,1053.0
17,12.92,1749.27,1062.0
18,13.95,1748.31,1070.0
19,13.47,1746.91,1080.0
20,13.96,1746.18,1089.0
21,13.66,1744.02,1098.0
22,14.33,1743.01,1107.0
23,14.44,1741.96,1116.0
24,14.6,1740.18,1125.0
25,14.94,1738.84,1133.0
26,14.96,1737.36,1141.0
27,15.25,1736.41,1150.0
28,14.97,1734.83,1158.0
29,15.27,1733.72,1167.0
30,15.32,1732.94,1175.0
31,15.67,1732.06,1184.0
32,15.59,1730.68,1192.0
33,15.71,1729.44,1200.0
34,15.91,1728.58,1208.0
35,16.26,1727.13,1216.0
36,16.0,1725.95,1224.0
37,16.32,1724.32,1232.0
38,16.35,1724.07,1240.0
39,16.44,1721.7,1248.0
40,16.78,1720.79,1256.0
41,16.85,1720.0,1265.0
42,16.6,1719.13,1273.0
43,16.93,1717.82,1281.0
44,17.05,1716.98,1289.0
45,16.78,1716.49,1297.0
46,16.58,1714.95,1304.0
47,17.16,1713.97,1312.0
48,17.12,1713.9,1320.0
49,17.2,1712.58,1328.0
50,17.67,1711.96,1335.0
51,17.26,1710.83,1342.0
52,17.45,1710.34,1350.0
53,17.15,1709.17,1357.0
54,17.4,1708.29,1364.0
55,17.66,1708.35,1371.0
56,17.38,1706.93,1379.0
57,17.34,1706.76,1386.0
58,17.09,1706.12,1393.0
59,17.63,1704.87,1399.0
60,17.6,1705.17,1407.0
61,17.28,1703.67,1414.0
62,17.76,1703.09,1420.0
63,17.72,1701.85,1427.0
64,17.76,1701.12,1434.0
65,17.93,1700.3,1441.0
66,18.0,1700.08,1449.0
67,17.77,1699.18,1456.0
68,17.71,1697.75,1462.0
69,18.32,1697.74,1470.0
70,18.33,1696.59,1476.0
71,17.81,1695.93,1482.0
72,18.57,1696.19,1490.0
73,18.59,1695.41,1497.0
74,18.73,1694.13,1504.0
75,18.46,1693.4,1510.0
76,18.52,1692.98,1516.0
77,18.27,1692.57,1523.0
78,18.58,1691.63,1529.0
79,18.92,1690.96,1536.0
80,18.84,1690.31,1542.0
81,18.53,1689.23,1549.0
82,18.84,1689.07,1556.0
83,18.82,1687.97,1562.0
84,18.97,1687.37,1569.0
85,19.18,1686.53,1575.0
86,19.1,1685.6,1582.0
87,18.93,1685.14,1589.0
88,18.78,1685.24,1596.0
89,19.37,1684.25,1602.0
90,19.32,1683.14,1607.0
91,19.04,1683.13,1614.0
92,19.41,1681.95,1620.0
93,19.15,1680.9,1625.0
94,19.52,1681.47,1631.0
95,19.4,1680.3,1637.0
96,19.6,1679.25,1642.0
97,19.72,1679.46,1649.0
98,19.57,1678.73,1655.0
99,19.79,1677.98,1661.0
