epoch,training_acc,training_loss,L2
1,4.26,1796.17,860.0
2,4.15,1787.72,876.0
3,6.9,1782.54,890.0
4,7.74,1778.64,903.0
5,8.13,1776.5,914.0
6,8.63,1774.77,923.0
7,8.51,1772.67,933.0
8,9.08,1770.12,944.0
9,9.72,1767.14,953.0
10,10.13,1766.27,963.0
11,10.68,1764.02,972.0
12,11.19,1762.69,981.0
13,10.81,1761.29,990.0
14,11.43,1759.56,999.0
15,11.93,1757.49,1008.0
16,12.04,1756.0,1018.0
17,12.6,1754.85,1027.0
18,12.92,1752.39,1036.0
19,13.03,1750.95,1044.0
20,12.89,1750.02,1053.0
21,13.06,1748.79,1062.0
22,14.06,1747.18,1070.0
23,13.7,1745.29,1080.0
24,13.76,1743.63,1089.0
25,14.2,1742.69,1097.0
26,14.69,1740.12,1105.0
27,14.83,1738.09,1114.0
28,15.13,1736.14,1123.0
29,15.2,1734.36,1131.0
30,15.37,1733.34,1139.0
31,15.58,1731.55,1148.0
32,15.96,1729.91,1156.0
33,15.76,1728.23,1164.0
34,15.84,1726.79,1172.0
35,16.25,1726.14,1180.0
36,16.01,1724.71,1188.0
37,16.19,1724.19,1196.0
38,16.19,1721.92,1204.0
39,16.47,1721.08,1212.0
40,16.57,1719.53,1219.0
41,16.41,1718.79,1226.0
42,16.55,1717.92,1234.0
43,16.3,1717.1,1242.0
44,16.48,1715.97,1249.0
45,16.85,1715.78,1257.0
46,17.13,1714.42,1264.0
47,16.81,1712.62,1271.0
48,16.5,1711.61,1278.0
49,16.72,1710.43,1286.0
50,16.9,1709.62,1292.0
51,17.01,1709.09,1300.0
52,17.07,1708.0,1307.0
53,17.17,1706.91,1313.0
54,17.32,1706.89,1321.0
55,17.5,1705.09,1327.0
56,17.23,1704.39,1334.0
57,17.22,1703.99,1341.0
58,17.28,1702.73,1348.0
59,17.19,1700.87,1354.0
60,17.38,1701.27,1361.0
61,17.33,1700.06,1367.0
62,17.05,1699.74,1375.0
63,17.55,1699.28,1382.0
64,17.33,1698.09,1388.0
65,17.77,1697.34,1394.0
66,17.59,1696.99,1400.0
67,17.65,1695.58,1407.0
68,17.38,1695.53,1414.0
69,17.98,1694.48,1420.0
70,17.77,1694.25,1426.0
71,17.67,1693.57,1432.0
72,17.93,1693.15,1438.0
73,17.77,1692.27,1444.0
74,18.16,1691.64,1450.0
75,17.81,1691.63,1457.0
76,17.92,1690.75,1463.0
77,17.98,1690.3,1470.0
78,17.94,1688.96,1476.0
79,17.99,1689.07,1482.0
80,18.3,1687.88,1488.0
81,18.38,1687.57,1494.0
82,18.18,1687.4,1500.0
83,18.28,1686.28,1507.0
84,17.91,1685.69,1512.0
85,17.69,1685.25,1519.0
86,18.2,1684.53,1524.0
87,18.1,1684.81,1531.0
88,17.9,1683.89,1537.0
89,17.98,1683.56,1544.0
90,17.91,1682.85,1550.0
91,18.01,1682.62,1556.0
92,18.52,1681.26,1562.0
93,18.17,1681.32,1567.0
94,18.19,1680.47,1573.0
95,18.48,1680.14,1579.0
96,18.91,1679.34,1585.0
97,18.8,1677.82,1592.0
98,18.95,1676.73,1599.0
99,19.05,1675.62,1604.0
