epoch,training_acc,training_loss,L2
1,4.45,1795.61,865.0
2,5.77,1788.86,879.0
3,6.11,1785.81,890.0
4,6.89,1784.1,901.0
5,7.75,1782.62,911.0
6,7.8,1780.92,921.0
7,8.03,1779.46,931.0
8,8.66,1777.81,941.0
9,8.92,1776.45,950.0
10,9.21,1775.17,960.0
11,9.34,1773.55,970.0
12,9.9,1772.64,980.0
13,10.32,1771.51,989.0
14,10.28,1770.0,998.0
15,10.09,1768.94,1008.0
16,10.76,1768.16,1017.0
17,11.17,1767.6,1026.0
18,11.14,1766.47,1035.0
19,10.95,1765.28,1044.0
20,11.68,1764.77,1053.0
21,11.77,1763.68,1062.0
22,11.77,1762.85,1071.0
23,11.98,1761.65,1080.0
24,12.04,1760.99,1089.0
25,12.2,1760.3,1098.0
26,12.29,1758.98,1107.0
27,12.56,1757.86,1115.0
28,12.33,1757.29,1124.0
29,12.87,1756.29,1133.0
30,13.05,1755.66,1142.0
31,13.24,1754.65,1150.0
32,12.94,1754.24,1159.0
33,12.92,1752.66,1167.0
34,13.03,1752.28,1176.0
35,13.07,1751.37,1184.0
36,13.12,1750.34,1192.0
37,13.66,1749.73,1201.0
38,13.56,1749.06,1210.0
39,13.7,1748.33,1218.0
40,13.81,1747.31,1226.0
41,13.57,1746.8,1235.0
42,13.35,1745.83,1243.0
43,13.64,1745.41,1251.0
44,13.7,1744.81,1259.0
45,14.16,1744.15,1267.0
46,14.11,1742.94,1275.0
47,13.86,1742.81,1283.0
48,14.0,1742.09,1291.0
49,14.06,1741.8,1298.0
50,14.11,1741.0,1306.0
51,14.25,1740.72,1313.0
52,13.98,1740.13,1320.0
53,13.93,1739.15,1327.0
54,14.42,1738.77,1335.0
55,14.41,1738.33,1342.0
56,14.17,1737.6,1349.0
57,14.45,1737.54,1356.0
58,14.06,1736.79,1363.0
59,14.67,1736.16,1370.0
60,14.51,1735.96,1377.0
61,14.57,1735.48,1384.0
62,14.38,1734.93,1391.0
63,14.59,1734.59,1397.0
64,14.51,1734.31,1404.0
65,14.4,1733.78,1410.0
66,14.74,1733.22,1416.0
67,14.99,1732.74,1423.0
68,14.76,1732.28,1429.0
69,14.91,1732.24,1436.0
70,14.58,1731.7,1442.0
71,14.71,1731.57,1449.0
72,14.47,1731.05,1455.0
73,14.84,1731.09,1461.0
74,14.79,1730.61,1468.0
75,15.0,1730.25,1474.0
76,14.9,1729.76,1480.0
77,14.78,1729.66,1486.0
78,14.99,1729.12,1492.0
79,14.94,1728.97,1498.0
80,14.88,1728.51,1504.0
81,14.78,1728.03,1510.0
82,15.3,1727.73,1516.0
83,14.75,1727.53,1522.0
84,14.84,1727.45,1528.0
85,15.06,1727.13,1533.0
86,15.17,1726.74,1539.0
87,15.31,1726.73,1545.0
88,14.81,1726.27,1551.0
89,15.17,1725.79,1556.0
90,15.06,1725.98,1561.0
91,14.84,1725.7,1566.0
92,15.34,1725.53,1571.0
93,15.05,1725.29,1578.0
94,14.85,1724.99,1583.0
95,14.91,1724.82,1588.0
96,15.07,1724.6,1594.0
97,14.96,1724.23,1599.0
98,15.29,1724.13,1605.0
99,15.09,1723.84,1610.0
