epoch,training_acc,training_loss,L2
1,4.12,1796.79,861.0
2,4.85,1791.27,877.0
3,5.84,1787.3,889.0
4,6.95,1785.93,901.0
5,6.84,1784.35,911.0
6,7.7,1783.41,922.0
7,7.88,1782.37,932.0
8,7.22,1780.89,943.0
9,8.65,1780.13,953.0
10,8.22,1778.54,965.0
11,8.35,1777.17,976.0
12,9.35,1775.85,987.0
13,10.16,1774.31,997.0
14,10.05,1773.08,1007.0
15,10.56,1771.83,1017.0
16,10.55,1771.14,1026.0
17,10.67,1769.77,1035.0
18,10.93,1768.73,1043.0
19,9.86,1767.56,1053.0
20,11.07,1767.13,1062.0
21,11.74,1765.77,1070.0
22,11.54,1765.14,1080.0
23,11.57,1763.97,1088.0
24,11.74,1763.55,1097.0
25,12.62,1762.44,1106.0
26,12.52,1761.9,1114.0
27,12.47,1760.8,1123.0
28,12.74,1759.75,1132.0
29,13.26,1759.08,1141.0
30,12.92,1758.09,1149.0
31,13.41,1757.03,1158.0
32,13.41,1756.51,1167.0
33,13.32,1755.81,1175.0
34,13.56,1755.18,1184.0
35,13.76,1754.18,1192.0
36,13.78,1753.27,1201.0
37,13.95,1752.51,1210.0
38,13.8,1751.51,1218.0
39,14.16,1750.79,1227.0
40,14.1,1749.78,1236.0
41,13.74,1749.18,1244.0
42,14.24,1748.67,1252.0
43,14.4,1747.79,1260.0
44,14.34,1746.92,1268.0
45,14.24,1746.13,1276.0
46,14.34,1745.79,1284.0
47,14.69,1745.0,1292.0
48,14.59,1744.02,1300.0
49,14.16,1743.44,1308.0
50,14.22,1742.95,1316.0
51,14.78,1742.21,1323.0
52,14.52,1741.88,1331.0
53,14.25,1741.09,1339.0
54,15.01,1740.72,1346.0
55,14.75,1740.17,1354.0
56,14.81,1739.63,1361.0
57,14.83,1739.05,1369.0
58,15.0,1738.5,1376.0
59,15.38,1737.93,1383.0
60,14.63,1737.91,1391.0
61,15.17,1737.1,1398.0
62,15.1,1736.56,1405.0
63,14.88,1736.06,1412.0
64,15.32,1735.65,1419.0
65,15.37,1735.18,1426.0
66,14.96,1734.73,1434.0
67,14.97,1734.04,1440.0
68,15.33,1733.86,1448.0
69,15.2,1733.66,1454.0
70,15.62,1733.0,1461.0
71,15.28,1732.66,1468.0
72,15.34,1732.27,1474.0
73,15.45,1731.85,1481.0
74,15.55,1731.35,1487.0
75,15.42,1731.36,1493.0
76,15.06,1730.75,1500.0
77,15.2,1730.02,1507.0
78,15.62,1730.05,1513.0
79,15.32,1729.63,1520.0
80,15.57,1729.27,1526.0
81,15.52,1728.92,1532.0
82,14.92,1728.99,1539.0
83,15.5,1728.52,1545.0
84,15.56,1727.99,1551.0
85,15.54,1728.08,1558.0
86,15.76,1727.36,1564.0
87,15.68,1727.18,1569.0
88,15.53,1726.94,1576.0
89,15.61,1726.32,1582.0
90,15.64,1726.38,1588.0
91,15.52,1725.9,1594.0
92,15.85,1725.94,1599.0
93,15.91,1725.73,1605.0
94,16.05,1725.18,1611.0
95,15.78,1725.07,1617.0
96,15.19,1724.5,1623.0
97,15.9,1724.47,1629.0
98,16.09,1723.91,1634.0
99,15.98,1723.72,1640.0
