epoch,training_acc,training_loss,L2
1,38.34,839.29,898.0
2,41.7,803.22,934.0
3,45.78,787.32,970.0
4,49.06,772.68,1006.0
5,53.47,760.63,1041.0
6,54.96,750.09,1076.0
7,55.9,741.27,1108.0
8,52.33,733.08,1141.0
9,55.19,724.5,1174.0
10,60.35,718.53,1206.0
11,58.73,710.9,1239.0
12,61.61,704.38,1271.0
13,62.79,698.53,1303.0
14,63.07,692.51,1335.0
15,64.98,686.59,1367.0
16,66.17,681.36,1398.0
17,65.27,676.13,1429.0
18,67.07,670.53,1460.0
19,67.53,666.2,1490.0
20,65.58,661.11,1521.0
21,68.3,657.04,1552.0
22,66.49,651.38,1583.0
23,68.67,647.03,1612.0
24,68.92,643.26,1642.0
25,69.48,639.53,1671.0
26,69.72,635.88,1700.0
27,70.33,633.23,1728.0
28,70.58,629.61,1756.0
29,71.46,627.12,1783.0
30,68.98,624.75,1810.0
31,71.46,622.92,1837.0
32,71.73,620.82,1863.0
33,71.74,618.88,1888.0
34,70.84,617.2,1913.0
35,71.64,615.7,1938.0
36,72.37,614.51,1962.0
37,70.86,613.56,1986.0
38,72.05,611.67,2009.0
39,71.04,610.7,2031.0
40,71.92,609.52,2054.0
41,72.57,608.49,2076.0
42,72.41,608.13,2098.0
43,71.12,607.44,2120.0
44,71.49,606.44,2142.0
45,71.63,605.55,2163.0
46,71.99,604.58,2184.0
47,72.61,604.52,2205.0
48,72.31,603.95,2227.0
49,71.06,603.31,2248.0
50,72.21,603.22,2267.0
51,71.59,602.4,2287.0
52,71.8,602.05,2307.0
53,72.44,601.31,2326.0
54,72.57,601.14,2346.0
55,71.96,600.72,2365.0
56,71.82,600.3,2386.0
57,72.75,599.96,2405.0
58,72.81,599.45,2423.0
59,71.68,598.91,2442.0
60,72.68,598.89,2461.0
61,72.65,598.75,2479.0
62,72.03,598.21,2497.0
63,73.51,598.35,2516.0
64,72.5,597.67,2533.0
65,71.85,597.63,2552.0
66,72.87,597.48,2570.0
67,71.54,597.2,2588.0
68,73.14,596.75,2605.0
69,72.94,596.97,2624.0
70,73.24,596.41,2640.0
71,72.67,596.55,2658.0
72,72.57,595.91,2675.0
73,72.65,596.09,2693.0
74,72.8,595.67,2710.0
75,73.32,595.75,2728.0
76,72.97,595.16,2744.0
77,73.28,595.44,2760.0
78,72.89,594.93,2777.0
79,73.04,595.18,2794.0
80,72.05,595.17,2812.0
81,73.35,594.1,2827.0
82,71.73,594.24,2844.0
83,73.28,594.27,2860.0
84,73.19,594.55,2877.0
85,72.65,593.89,2893.0
86,73.46,594.21,2909.0
87,73.06,593.96,2926.0
88,72.4,593.87,2942.0
89,72.37,593.42,2957.0
90,72.54,593.65,2974.0
91,72.75,593.53,2989.0
92,73.72,593.68,3006.0
93,73.24,593.14,3021.0
94,72.65,593.35,3037.0
95,73.1,593.2,3053.0
96,73.18,592.9,3069.0
97,73.59,592.38,3083.0
98,73.43,593.21,3099.0
99,73.19,592.87,3114.0
