epoch,training_acc,training_loss,L2
1,39.51,837.6,887.0
2,43.47,801.37,926.0
3,47.03,783.27,962.0
4,49.03,769.64,996.0
5,51.5,758.41,1027.0
6,54.26,748.7,1058.0
7,56.13,739.7,1089.0
8,56.53,731.32,1120.0
9,59.38,723.4,1151.0
10,58.58,716.34,1182.0
11,60.75,708.0,1213.0
12,63.24,700.9,1244.0
13,63.82,695.5,1274.0
14,64.34,688.29,1306.0
15,65.61,682.5,1336.0
16,63.06,677.32,1366.0
17,65.94,671.96,1396.0
18,65.97,666.45,1425.0
19,67.47,661.27,1454.0
20,66.9,656.16,1483.0
21,66.78,651.91,1512.0
22,68.56,647.16,1540.0
23,69.19,642.76,1568.0
24,67.94,639.56,1595.0
25,69.43,636.46,1622.0
26,68.43,633.17,1649.0
27,70.13,629.78,1675.0
28,70.04,627.31,1700.0
29,69.69,624.57,1724.0
30,70.85,622.98,1749.0
31,70.98,621.61,1773.0
32,70.69,619.56,1797.0
33,71.36,617.46,1820.0
34,70.6,616.35,1844.0
35,71.07,614.7,1867.0
36,70.73,613.87,1889.0
37,70.27,612.86,1911.0
38,71.1,611.61,1933.0
39,71.75,611.03,1955.0
40,71.75,609.73,1976.0
41,71.01,608.38,1996.0
42,72.1,608.12,2017.0
43,71.72,607.78,2038.0
44,69.69,607.04,2057.0
45,71.92,605.94,2077.0
46,71.72,605.64,2097.0
47,72.52,605.14,2117.0
48,71.1,603.74,2136.0
49,72.31,603.66,2156.0
50,72.38,603.07,2175.0
51,69.37,602.59,2194.0
52,71.48,602.39,2214.0
53,71.25,601.56,2232.0
54,71.64,601.8,2251.0
55,72.08,601.14,2269.0
56,72.02,601.15,2288.0
57,72.11,600.1,2305.0
58,70.96,600.06,2324.0
59,72.08,599.82,2342.0
60,71.3,599.25,2360.0
61,71.54,599.06,2377.0
62,72.64,598.67,2394.0
63,71.92,598.6,2412.0
64,71.89,598.6,2429.0
65,71.62,597.46,2446.0
66,72.52,597.74,2464.0
67,72.67,597.3,2481.0
68,72.24,597.2,2498.0
69,71.61,596.85,2515.0
70,72.8,596.88,2532.0
71,72.17,596.4,2549.0
72,72.54,596.2,2564.0
73,72.17,596.22,2582.0
74,72.51,595.94,2598.0
75,71.89,596.11,2614.0
76,72.92,595.65,2630.0
77,72.12,595.68,2646.0
78,72.34,595.38,2663.0
79,73.15,595.16,2679.0
80,72.45,595.17,2695.0
81,72.3,594.41,2710.0
82,72.5,594.98,2726.0
83,71.23,594.6,2741.0
84,73.08,594.56,2757.0
85,71.76,594.25,2773.0
86,71.85,593.99,2788.0
87,72.76,594.03,2803.0
88,73.0,593.88,2818.0
89,72.96,594.02,2834.0
90,72.64,593.83,2849.0
91,73.07,593.61,2864.0
92,73.19,593.58,2879.0
93,72.49,593.3,2894.0
94,72.16,593.16,2910.0
95,72.22,593.31,2925.0
96,71.73,592.66,2939.0
97,72.55,592.85,2954.0
98,70.88,592.74,2969.0
99,72.68,592.68,2984.0
