epoch,training_acc,training_loss,L2
1,36.34,841.34,889.0
2,41.94,800.76,930.0
3,46.77,780.78,962.0
4,49.7,767.4,994.0
5,51.72,756.03,1025.0
6,53.53,746.64,1055.0
7,56.91,738.26,1084.0
8,57.19,730.23,1113.0
9,59.01,722.47,1143.0
10,56.83,715.43,1173.0
11,60.6,708.78,1203.0
12,62.34,702.84,1232.0
13,64.15,696.8,1262.0
14,66.03,690.85,1292.0
15,66.12,684.82,1321.0
16,62.87,679.73,1350.0
17,67.46,674.58,1378.0
18,64.82,669.16,1407.0
19,63.81,664.84,1436.0
20,66.88,659.54,1464.0
21,68.23,655.46,1493.0
22,68.47,650.87,1521.0
23,70.17,646.82,1548.0
24,70.07,643.25,1575.0
25,69.25,639.14,1603.0
26,70.04,635.87,1630.0
27,71.01,632.65,1655.0
28,71.13,629.95,1681.0
29,68.49,627.01,1707.0
30,71.15,624.77,1732.0
31,68.22,621.92,1756.0
32,71.38,620.21,1780.0
33,72.15,618.73,1803.0
34,71.6,616.91,1827.0
35,72.4,615.66,1850.0
36,71.58,613.56,1872.0
37,72.33,612.95,1894.0
38,72.51,611.03,1915.0
39,72.77,611.06,1938.0
40,71.72,609.25,1958.0
41,72.27,608.6,1979.0
42,71.63,607.7,2001.0
43,72.17,606.99,2020.0
44,71.01,606.22,2042.0
45,72.29,605.52,2061.0
46,72.78,605.03,2081.0
47,72.94,604.77,2102.0
48,71.91,603.73,2120.0
49,72.73,603.62,2141.0
50,72.54,602.43,2159.0
51,73.25,602.65,2179.0
52,71.57,601.52,2198.0
53,72.62,601.3,2217.0
54,72.81,601.13,2235.0
55,71.92,600.6,2253.0
56,72.72,600.26,2272.0
57,72.9,599.98,2290.0
58,72.11,599.62,2308.0
59,71.5,598.95,2325.0
60,72.73,598.76,2343.0
61,73.27,598.86,2361.0
62,73.21,598.73,2378.0
63,72.77,597.89,2395.0
64,73.08,598.09,2413.0
65,73.54,597.44,2429.0
66,73.4,597.25,2447.0
67,73.48,597.2,2465.0
68,72.65,596.44,2482.0
69,73.38,596.59,2499.0
70,73.37,596.33,2515.0
71,73.17,596.06,2531.0
72,73.84,596.16,2548.0
73,73.14,595.88,2564.0
74,73.18,595.62,2580.0
75,73.62,594.95,2596.0
76,73.35,595.37,2612.0
77,72.57,594.92,2628.0
78,73.44,594.76,2644.0
79,73.52,595.02,2660.0
80,74.18,594.49,2676.0
81,73.51,594.55,2692.0
82,74.45,594.49,2706.0
83,73.71,594.47,2724.0
84,73.55,594.1,2739.0
85,73.25,593.9,2754.0
86,73.19,594.24,2770.0
87,73.84,594.01,2786.0
88,73.22,593.45,2800.0
89,73.17,594.01,2816.0
90,72.54,593.77,2832.0
91,72.46,593.36,2846.0
92,74.31,593.48,2862.0
93,73.48,593.18,2878.0
94,73.34,593.07,2893.0
95,73.0,592.75,2908.0
96,73.77,592.87,2924.0
97,73.96,592.25,2937.0
98,73.65,592.69,2952.0
99,74.13,592.57,2966.0
