epoch,training_acc,training_loss,L2
1,35.7,842.07,903.0
2,42.37,801.09,947.0
3,47.41,783.37,985.0
4,50.25,768.24,1022.0
5,50.64,757.35,1055.0
6,54.33,749.13,1089.0
7,55.99,740.1,1122.0
8,57.34,732.13,1155.0
9,59.03,724.47,1188.0
10,59.54,716.98,1221.0
11,62.03,709.36,1253.0
12,62.85,703.15,1286.0
13,64.02,696.2,1318.0
14,64.12,690.87,1350.0
15,66.24,684.42,1383.0
16,63.16,678.28,1415.0
17,66.98,673.42,1446.0
18,66.88,668.25,1479.0
19,67.11,662.77,1509.0
20,68.49,659.22,1540.0
21,67.44,653.85,1571.0
22,67.52,649.39,1600.0
23,69.25,645.72,1630.0
24,67.9,641.24,1659.0
25,70.35,638.61,1688.0
26,69.96,634.68,1717.0
27,70.09,631.39,1744.0
28,70.45,628.61,1772.0
29,71.24,626.44,1799.0
30,70.91,623.7,1825.0
31,70.98,621.98,1850.0
32,70.82,620.25,1876.0
33,70.84,618.34,1900.0
34,71.05,617.2,1925.0
35,71.23,615.59,1950.0
36,70.44,614.28,1973.0
37,71.46,613.05,1997.0
38,71.0,611.8,2020.0
39,69.65,611.12,2043.0
40,70.31,610.29,2066.0
41,71.54,609.37,2087.0
42,72.42,608.75,2110.0
43,70.9,607.64,2131.0
44,71.64,607.2,2153.0
45,71.04,606.33,2175.0
46,72.23,605.62,2196.0
47,70.94,604.93,2217.0
48,71.64,604.63,2238.0
49,72.04,604.26,2258.0
50,71.77,603.45,2278.0
51,72.07,603.02,2298.0
52,71.02,602.67,2319.0
53,72.53,602.25,2339.0
54,72.76,601.18,2358.0
55,72.21,601.07,2377.0
56,71.88,600.66,2397.0
57,72.14,600.42,2416.0
58,72.3,600.01,2435.0
59,72.38,599.73,2455.0
60,71.59,599.22,2473.0
61,69.08,599.31,2492.0
62,72.6,598.68,2510.0
63,71.88,598.74,2528.0
64,71.35,598.74,2547.0
65,72.03,597.96,2565.0
66,73.04,598.13,2583.0
67,72.38,597.39,2601.0
68,72.64,597.4,2619.0
69,71.49,596.76,2637.0
70,72.22,596.97,2654.0
71,72.36,597.04,2672.0
72,72.61,596.44,2687.0
73,72.54,596.7,2706.0
74,72.09,596.21,2722.0
75,72.88,596.11,2740.0
76,73.04,596.27,2756.0
77,72.76,596.35,2775.0
78,72.41,596.09,2792.0
79,72.84,595.32,2807.0
80,73.18,595.42,2825.0
81,72.76,595.36,2842.0
82,71.78,595.05,2858.0
83,72.14,594.8,2874.0
84,73.4,594.82,2891.0
85,72.59,594.49,2909.0
86,72.76,594.39,2923.0
87,73.11,594.75,2941.0
88,72.58,594.46,2957.0
89,72.91,594.42,2973.0
90,70.55,594.1,2989.0
91,72.09,594.31,3005.0
92,72.94,594.33,3021.0
93,73.26,594.01,3038.0
94,73.37,593.82,3054.0
95,72.58,593.68,3070.0
96,72.56,593.71,3086.0
97,71.81,593.62,3101.0
98,72.97,593.53,3116.0
99,72.18,593.56,3132.0
