epoch,training_acc,training_loss,L2
1,4.29,1795.73,862.0
2,5.4,1786.97,882.0
3,6.64,1782.14,899.0
4,7.3,1777.66,914.0
5,9.22,1773.88,930.0
6,9.57,1769.63,943.0
7,10.24,1767.12,956.0
8,10.48,1764.48,969.0
9,10.39,1762.05,982.0
10,10.59,1760.98,993.0
11,12.03,1758.2,1003.0
12,12.49,1756.32,1012.0
13,12.87,1754.84,1022.0
14,12.82,1752.86,1031.0
15,13.3,1751.38,1039.0
16,13.15,1749.76,1048.0
17,13.74,1748.23,1057.0
18,13.26,1746.32,1066.0
19,14.01,1745.65,1075.0
20,14.57,1743.82,1083.0
21,14.55,1742.7,1091.0
22,14.53,1741.62,1100.0
23,14.75,1740.11,1109.0
24,14.7,1739.03,1118.0
25,14.97,1737.63,1126.0
26,15.09,1736.74,1135.0
27,15.3,1735.15,1143.0
28,15.22,1734.44,1151.0
29,15.79,1732.76,1160.0
30,15.51,1731.51,1168.0
31,15.57,1730.57,1177.0
32,16.0,1727.79,1185.0
33,15.89,1727.7,1193.0
34,16.14,1726.81,1201.0
35,16.2,1724.74,1211.0
36,16.5,1723.4,1220.0
37,16.45,1721.76,1227.0
38,16.65,1721.64,1236.0
39,17.14,1720.14,1244.0
40,16.73,1718.35,1251.0
41,16.7,1717.35,1260.0
42,16.85,1716.42,1267.0
43,17.02,1715.07,1274.0
44,17.43,1714.5,1282.0
45,17.18,1713.49,1290.0
46,17.56,1712.3,1296.0
47,17.31,1711.58,1305.0
48,17.38,1711.23,1312.0
49,17.31,1709.97,1319.0
50,17.44,1708.95,1327.0
51,17.22,1708.24,1334.0
52,17.5,1707.63,1343.0
53,17.55,1705.78,1349.0
54,18.05,1705.55,1356.0
55,17.87,1704.82,1364.0
56,17.55,1704.18,1371.0
57,17.85,1702.97,1379.0
58,17.99,1701.68,1385.0
59,17.97,1701.46,1392.0
60,17.98,1701.47,1400.0
61,18.07,1700.28,1407.0
62,18.04,1699.16,1414.0
63,18.63,1698.55,1422.0
64,18.53,1697.39,1428.0
65,18.3,1696.35,1436.0
66,18.59,1695.47,1443.0
67,18.07,1694.96,1449.0
68,18.42,1694.05,1456.0
69,18.54,1693.16,1462.0
70,18.55,1692.62,1469.0
71,18.49,1691.7,1475.0
72,18.52,1692.08,1482.0
73,18.73,1691.47,1489.0
74,18.74,1689.94,1495.0
75,18.56,1689.09,1502.0
76,18.86,1688.35,1508.0
77,18.59,1688.58,1515.0
78,19.09,1687.78,1521.0
79,18.77,1687.04,1527.0
80,18.89,1685.79,1533.0
81,18.72,1686.21,1539.0
82,18.87,1686.81,1546.0
83,19.03,1685.56,1552.0
84,19.04,1684.13,1558.0
85,19.35,1684.21,1564.0
86,18.91,1683.66,1570.0
87,19.16,1683.16,1576.0
88,18.89,1682.41,1582.0
89,19.29,1682.68,1588.0
90,19.13,1681.7,1594.0
91,18.82,1681.5,1599.0
92,18.97,1681.22,1606.0
93,19.43,1680.57,1613.0
94,19.18,1679.6,1619.0
95,19.19,1678.66,1624.0
96,19.5,1679.2,1631.0
97,19.31,1677.94,1636.0
98,19.4,1678.46,1643.0
99,19.12,1677.75,1649.0
