epoch,training_acc,training_loss,L2
1,3.65,1795.53,856.0
2,5.1,1789.25,873.0
3,6.71,1783.5,891.0
4,7.93,1779.67,907.0
5,7.82,1776.58,921.0
6,9.17,1773.66,933.0
7,9.51,1770.82,944.0
8,10.06,1767.73,955.0
9,10.37,1765.75,966.0
10,11.07,1763.47,975.0
11,11.04,1761.63,985.0
12,11.03,1759.83,994.0
13,11.88,1759.02,1003.0
14,11.79,1758.18,1012.0
15,12.37,1756.24,1021.0
16,12.28,1754.63,1029.0
17,12.36,1753.62,1037.0
18,13.18,1751.76,1045.0
19,13.25,1750.79,1053.0
20,13.14,1749.17,1062.0
21,13.39,1748.49,1070.0
22,13.94,1747.33,1078.0
23,14.01,1747.55,1087.0
24,13.83,1745.78,1095.0
25,13.98,1744.6,1103.0
26,14.37,1743.04,1112.0
27,14.78,1741.53,1120.0
28,15.06,1740.48,1128.0
29,14.62,1739.35,1137.0
30,15.28,1738.19,1145.0
31,15.35,1737.69,1153.0
32,15.34,1736.49,1162.0
33,15.35,1735.19,1171.0
34,15.65,1734.35,1179.0
35,15.55,1732.33,1188.0
36,15.92,1731.81,1197.0
37,15.5,1730.64,1205.0
38,15.75,1729.55,1214.0
39,16.48,1727.41,1223.0
40,16.46,1727.11,1231.0
41,16.1,1725.14,1240.0
42,16.37,1724.21,1249.0
43,16.33,1722.55,1257.0
44,16.55,1721.25,1266.0
45,16.55,1720.49,1274.0
46,17.03,1718.96,1282.0
47,16.74,1717.74,1291.0
48,17.32,1716.56,1299.0
49,16.83,1715.76,1308.0
50,17.17,1715.12,1316.0
51,17.51,1713.89,1324.0
52,17.38,1713.15,1332.0
53,17.27,1712.29,1341.0
54,17.61,1711.55,1348.0
55,17.36,1710.81,1356.0
56,17.57,1709.21,1364.0
57,17.57,1708.83,1373.0
58,17.98,1706.98,1381.0
59,17.67,1706.12,1389.0
60,17.56,1706.28,1396.0
61,18.27,1704.35,1404.0
62,18.04,1703.11,1411.0
63,18.17,1703.43,1419.0
64,18.33,1702.22,1426.0
65,18.31,1701.57,1434.0
66,18.26,1700.37,1442.0
67,18.32,1699.17,1449.0
68,17.9,1698.59,1457.0
69,18.36,1698.07,1464.0
70,18.05,1697.34,1471.0
71,18.28,1696.12,1479.0
72,18.69,1695.38,1486.0
73,18.54,1695.56,1494.0
74,18.39,1693.89,1501.0
75,18.65,1693.04,1508.0
76,18.44,1692.38,1515.0
77,18.72,1692.77,1522.0
78,18.2,1691.58,1529.0
79,18.79,1691.31,1536.0
80,18.63,1689.73,1543.0
81,18.56,1689.04,1548.0
82,18.59,1688.98,1555.0
83,18.54,1687.94,1561.0
84,18.94,1688.07,1569.0
85,18.96,1686.72,1575.0
86,18.65,1686.62,1582.0
87,18.93,1686.55,1589.0
88,19.1,1684.98,1596.0
89,19.14,1684.36,1604.0
90,19.1,1682.85,1609.0
91,19.33,1681.71,1616.0
92,19.71,1681.57,1622.0
93,19.5,1680.82,1629.0
94,19.48,1679.91,1636.0
95,19.79,1678.54,1642.0
96,19.67,1678.69,1650.0
97,19.56,1677.71,1657.0
98,19.66,1676.58,1664.0
99,20.26,1675.27,1669.0
