epoch,training_acc,training_loss,L2
1,3.01,1796.97,858.0
2,5.12,1789.31,878.0
3,5.79,1784.03,897.0
4,7.21,1780.32,917.0
5,9.08,1773.89,933.0
6,8.17,1770.37,946.0
7,9.83,1767.42,958.0
8,10.57,1765.17,967.0
9,11.09,1763.97,976.0
10,11.29,1761.75,985.0
11,11.13,1760.07,994.0
12,11.24,1759.04,1002.0
13,12.09,1757.67,1010.0
14,12.74,1756.25,1018.0
15,12.39,1754.9,1026.0
16,11.98,1754.47,1034.0
17,12.24,1752.53,1042.0
18,13.44,1752.37,1050.0
19,13.03,1749.97,1059.0
20,13.16,1749.03,1066.0
21,13.62,1748.54,1074.0
22,14.12,1746.71,1082.0
23,14.04,1745.76,1090.0
24,14.53,1744.52,1098.0
25,14.96,1743.44,1106.0
26,14.11,1743.08,1114.0
27,14.07,1741.98,1122.0
28,14.47,1740.77,1130.0
29,14.61,1739.96,1138.0
30,14.35,1739.08,1146.0
31,14.85,1738.09,1154.0
32,14.9,1737.1,1162.0
33,14.97,1736.1,1170.0
34,15.49,1734.96,1178.0
35,15.6,1733.96,1186.0
36,15.66,1732.03,1194.0
37,15.51,1732.34,1202.0
38,15.16,1730.89,1210.0
39,15.58,1729.97,1218.0
40,15.68,1729.2,1225.0
41,15.63,1727.8,1233.0
42,16.01,1726.66,1242.0
43,15.58,1726.05,1249.0
44,16.19,1724.88,1257.0
45,15.87,1722.48,1264.0
46,16.33,1723.79,1273.0
47,15.69,1721.14,1280.0
48,16.8,1720.77,1288.0
49,16.58,1719.57,1296.0
50,16.9,1717.95,1304.0
51,16.78,1717.05,1312.0
52,16.78,1715.94,1319.0
53,15.92,1715.67,1327.0
54,16.87,1714.29,1335.0
55,16.98,1713.31,1343.0
56,17.23,1711.96,1350.0
57,17.05,1710.78,1357.0
58,17.06,1710.52,1365.0
59,17.51,1708.79,1372.0
60,16.6,1708.65,1379.0
61,17.0,1707.81,1387.0
62,16.84,1707.47,1395.0
63,17.04,1706.33,1402.0
64,17.53,1705.92,1409.0
65,17.59,1703.7,1416.0
66,17.37,1702.84,1423.0
67,17.74,1701.89,1430.0
68,17.75,1700.65,1437.0
69,17.61,1699.98,1444.0
70,17.83,1699.86,1452.0
71,17.71,1698.35,1459.0
72,17.61,1697.14,1466.0
73,17.92,1696.97,1473.0
74,17.78,1695.75,1479.0
75,18.0,1695.87,1487.0
76,17.65,1694.77,1493.0
77,17.95,1693.81,1500.0
78,18.15,1693.15,1508.0
79,18.24,1692.53,1514.0
80,18.07,1692.51,1521.0
81,18.01,1691.54,1527.0
82,18.28,1690.97,1535.0
83,17.92,1689.23,1541.0
84,18.22,1689.32,1547.0
85,18.6,1688.01,1554.0
86,18.5,1687.73,1561.0
87,18.5,1686.97,1567.0
88,18.74,1686.64,1574.0
89,18.37,1686.15,1581.0
90,18.63,1686.16,1588.0
91,18.85,1685.21,1594.0
92,18.8,1684.04,1600.0
93,18.75,1684.55,1607.0
94,18.85,1683.41,1613.0
95,18.91,1682.16,1619.0
96,18.77,1681.66,1625.0
97,18.95,1681.48,1631.0
98,18.37,1681.24,1638.0
99,18.82,1680.51,1644.0
