epoch,training_acc,training_loss,L2
1,3.93,1796.6,855.0
2,5.97,1788.57,875.0
3,6.21,1782.17,889.0
4,7.1,1780.03,903.0
5,7.8,1777.81,913.0
6,8.15,1776.6,924.0
7,8.47,1774.53,935.0
8,8.72,1772.83,944.0
9,8.86,1772.23,954.0
10,9.07,1769.91,962.0
11,9.76,1768.96,971.0
12,9.43,1767.62,979.0
13,9.38,1767.32,988.0
14,9.21,1766.62,998.0
15,10.47,1765.96,1007.0
16,10.51,1765.34,1016.0
17,10.99,1762.52,1023.0
18,10.82,1761.6,1031.0
19,11.05,1760.67,1038.0
20,10.99,1760.22,1045.0
21,11.3,1758.51,1053.0
22,11.61,1758.09,1060.0
23,11.66,1757.34,1067.0
24,11.79,1757.88,1075.0
25,11.62,1756.05,1082.0
26,12.23,1755.07,1089.0
27,11.82,1754.45,1097.0
28,12.54,1753.4,1104.0
29,12.48,1753.27,1112.0
30,12.19,1753.13,1119.0
31,12.56,1751.21,1126.0
32,12.49,1751.0,1134.0
33,12.89,1749.81,1140.0
34,12.61,1748.77,1146.0
35,13.01,1748.53,1154.0
36,13.04,1747.8,1161.0
37,12.96,1747.37,1170.0
38,13.15,1746.85,1177.0
39,13.11,1745.56,1184.0
40,13.13,1744.62,1190.0
41,13.13,1744.53,1198.0
42,12.93,1743.66,1204.0
43,13.57,1743.01,1211.0
44,13.36,1742.99,1218.0
45,13.58,1741.38,1225.0
46,13.29,1740.99,1231.0
47,13.61,1740.14,1238.0
48,13.64,1740.61,1245.0
49,14.01,1738.91,1252.0
50,13.7,1738.09,1259.0
51,13.5,1737.28,1265.0
52,13.92,1736.59,1272.0
53,14.03,1736.5,1279.0
54,14.02,1735.86,1286.0
55,13.97,1735.46,1293.0
56,13.67,1734.2,1300.0
57,13.87,1733.79,1306.0
58,14.25,1732.68,1313.0
59,14.18,1731.96,1319.0
60,14.26,1731.66,1327.0
61,14.09,1730.82,1333.0
62,14.22,1730.33,1340.0
63,13.89,1729.56,1346.0
64,13.92,1728.71,1353.0
65,14.66,1728.79,1360.0
66,14.35,1728.13,1366.0
67,14.56,1727.49,1373.0
68,14.45,1727.11,1379.0
69,14.58,1726.03,1385.0
70,14.79,1725.37,1391.0
71,14.62,1725.03,1397.0
72,14.57,1723.98,1404.0
73,14.8,1723.21,1410.0
74,14.96,1722.57,1416.0
75,14.85,1722.34,1422.0
76,14.69,1721.91,1427.0
77,14.66,1721.59,1434.0
78,14.65,1720.61,1440.0
79,15.03,1719.9,1446.0
80,15.09,1720.01,1453.0
81,15.14,1719.53,1459.0
82,15.16,1718.79,1465.0
83,15.25,1718.55,1471.0
84,15.32,1717.92,1476.0
85,15.08,1717.52,1482.0
86,15.04,1716.95,1487.0
87,14.91,1716.53,1493.0
88,15.61,1716.27,1499.0
89,14.67,1715.83,1505.0
90,14.72,1715.59,1511.0
91,15.17,1715.37,1517.0
92,15.39,1714.98,1523.0
93,15.34,1714.4,1529.0
94,15.41,1713.79,1535.0
95,15.13,1713.39,1540.0
96,15.04,1714.09,1547.0
97,15.04,1713.14,1552.0
98,15.19,1713.23,1558.0
99,15.13,1712.51,1563.0
