epoch,training_acc,training_loss,L2
1,37.42,845.27,882.0
2,41.46,808.45,917.0
3,39.8,793.63,948.0
4,48.0,781.29,979.0
5,51.18,769.47,1010.0
6,53.13,759.7,1040.0
7,54.36,750.48,1071.0
8,53.74,742.51,1101.0
9,55.95,733.99,1132.0
10,57.1,726.42,1162.0
11,61.39,718.68,1192.0
12,60.25,711.52,1223.0
13,61.63,705.1,1253.0
14,63.04,698.28,1283.0
15,64.13,692.22,1312.0
16,63.64,687.11,1342.0
17,65.71,680.96,1370.0
18,64.99,675.84,1399.0
19,64.81,670.89,1428.0
20,66.13,665.85,1458.0
21,67.28,661.63,1486.0
22,68.12,656.81,1514.0
23,67.82,652.36,1542.0
24,69.18,648.57,1569.0
25,68.93,644.53,1597.0
26,68.38,640.54,1624.0
27,66.6,637.6,1650.0
28,69.05,634.66,1677.0
29,70.56,632.18,1703.0
30,71.15,629.51,1727.0
31,69.1,627.4,1753.0
32,69.58,625.5,1778.0
33,67.9,623.35,1802.0
34,69.0,621.23,1825.0
35,70.9,620.03,1849.0
36,70.63,618.32,1872.0
37,70.43,616.79,1894.0
38,70.13,616.04,1918.0
39,70.49,614.25,1940.0
40,71.03,613.22,1962.0
41,70.56,612.33,1983.0
42,70.74,611.53,2004.0
43,71.23,610.89,2026.0
44,69.98,610.04,2047.0
45,70.89,609.22,2067.0
46,71.38,608.77,2088.0
47,70.7,608.08,2108.0
48,70.58,607.16,2128.0
49,71.5,606.52,2146.0
50,71.02,606.17,2167.0
51,72.24,605.48,2186.0
52,72.0,605.21,2205.0
53,71.58,604.81,2224.0
54,71.51,604.56,2242.0
55,71.64,604.17,2261.0
56,71.49,603.5,2280.0
57,71.88,603.03,2299.0
58,68.13,602.92,2317.0
59,71.99,602.14,2336.0
60,70.98,602.12,2354.0
61,71.86,601.71,2372.0
62,72.0,601.26,2390.0
63,71.43,601.12,2407.0
64,71.77,601.19,2425.0
65,71.35,600.66,2443.0
66,72.66,600.42,2460.0
67,71.97,599.9,2477.0
68,72.18,600.02,2495.0
69,71.93,599.67,2512.0
70,70.2,599.46,2528.0
71,72.09,599.24,2545.0
72,71.38,599.43,2562.0
73,72.53,599.11,2579.0
74,71.87,598.65,2595.0
75,70.62,598.56,2613.0
76,72.01,598.17,2630.0
77,72.54,598.36,2647.0
78,71.82,598.05,2664.0
79,72.0,598.22,2681.0
80,72.45,597.79,2696.0
81,71.94,597.48,2712.0
82,71.57,597.43,2729.0
83,73.18,597.06,2744.0
84,73.11,597.41,2761.0
85,72.41,596.93,2777.0
86,73.13,596.61,2793.0
87,72.25,596.55,2809.0
88,71.21,596.74,2826.0
89,72.75,596.59,2842.0
90,73.31,595.84,2856.0
91,72.43,595.83,2873.0
92,72.37,595.86,2888.0
93,71.5,595.48,2903.0
94,72.43,595.54,2919.0
95,71.47,595.35,2935.0
96,72.6,595.09,2951.0
97,73.05,595.01,2965.0
98,72.7,595.5,2983.0
99,72.66,594.8,2997.0
