epoch,training_acc,training_loss,L2
1,35.48,848.44,882.0
2,40.0,811.83,922.0
3,41.1,791.83,957.0
4,48.36,777.48,991.0
5,49.49,765.08,1022.0
6,50.79,755.72,1052.0
7,54.9,747.7,1082.0
8,55.02,739.1,1112.0
9,55.75,731.74,1142.0
10,54.82,724.34,1172.0
11,57.29,717.47,1202.0
12,58.13,711.07,1233.0
13,61.51,704.62,1262.0
14,62.07,698.51,1292.0
15,63.24,691.53,1321.0
16,60.75,685.32,1351.0
17,64.28,680.18,1379.0
18,64.39,673.87,1409.0
19,63.44,668.69,1437.0
20,65.82,664.09,1465.0
21,64.53,659.17,1493.0
22,66.47,654.58,1520.0
23,65.85,650.81,1549.0
24,66.94,646.1,1574.0
25,66.74,643.07,1601.0
26,66.88,640.1,1626.0
27,66.42,637.27,1652.0
28,66.57,634.63,1677.0
29,68.13,632.77,1702.0
30,68.42,629.72,1725.0
31,68.0,628.06,1749.0
32,68.97,626.45,1773.0
33,68.06,624.34,1796.0
34,67.4,623.08,1819.0
35,65.74,620.9,1842.0
36,68.72,619.9,1864.0
37,68.59,618.73,1885.0
38,68.52,617.88,1907.0
39,68.43,616.84,1928.0
40,68.76,616.23,1950.0
41,68.11,614.63,1970.0
42,69.18,614.3,1990.0
43,68.96,613.28,2011.0
44,68.47,612.76,2032.0
45,69.19,612.28,2052.0
46,68.9,611.07,2073.0
47,67.98,610.91,2092.0
48,67.96,610.32,2111.0
49,68.39,609.49,2131.0
50,69.96,608.7,2149.0
51,69.44,608.69,2169.0
52,69.66,607.98,2188.0
53,69.07,607.93,2208.0
54,68.63,607.18,2226.0
55,70.15,606.53,2244.0
56,69.36,606.69,2263.0
57,69.52,606.12,2281.0
58,69.4,605.43,2299.0
59,69.47,605.33,2318.0
60,70.35,604.76,2334.0
61,69.54,604.4,2353.0
62,68.25,603.94,2370.0
63,69.29,603.99,2388.0
64,69.86,603.05,2405.0
65,69.38,603.12,2423.0
66,70.02,602.52,2441.0
67,70.01,602.17,2458.0
68,69.8,602.35,2475.0
69,69.51,601.81,2491.0
70,68.73,601.47,2509.0
71,69.65,601.2,2526.0
72,70.5,600.94,2542.0
73,69.75,601.35,2559.0
74,70.75,600.96,2576.0
75,69.72,600.41,2592.0
76,69.07,600.87,2608.0
77,70.37,600.62,2625.0
78,69.69,600.61,2642.0
79,68.78,599.87,2657.0
80,69.94,599.89,2674.0
81,69.73,599.74,2690.0
82,69.36,599.88,2706.0
83,70.19,599.36,2723.0
84,70.87,599.13,2739.0
85,69.97,599.23,2754.0
86,69.53,598.99,2770.0
87,70.62,598.9,2786.0
88,69.98,598.55,2801.0
89,69.38,598.63,2817.0
90,69.65,599.0,2833.0
91,69.42,598.47,2848.0
92,70.25,598.01,2862.0
93,68.79,598.38,2878.0
94,70.11,598.27,2894.0
95,70.69,598.02,2909.0
96,69.79,597.9,2924.0
97,69.74,597.9,2939.0
98,70.19,597.11,2954.0
99,69.58,597.28,2969.0
