epoch,training_acc,training_loss,L2
1,37.48,844.81,889.0
2,39.74,804.0,927.0
3,43.94,787.7,959.0
4,49.76,774.72,990.0
5,51.76,763.96,1020.0
6,51.17,754.94,1050.0
7,55.1,747.5,1080.0
8,56.81,740.0,1109.0
9,57.1,732.43,1139.0
10,58.79,726.06,1169.0
11,58.84,719.57,1199.0
12,60.3,713.26,1228.0
13,60.41,706.73,1257.0
14,61.04,700.57,1287.0
15,62.72,694.94,1316.0
16,62.53,689.16,1345.0
17,63.98,684.07,1375.0
18,63.49,677.96,1404.0
19,64.46,673.07,1433.0
20,65.89,668.04,1461.0
21,65.61,662.72,1490.0
22,65.79,658.69,1518.0
23,66.94,654.29,1546.0
24,66.93,650.35,1574.0
25,65.53,646.56,1600.0
26,67.16,643.32,1627.0
27,66.82,640.22,1653.0
28,67.11,637.35,1679.0
29,67.31,634.24,1704.0
30,68.22,632.09,1729.0
31,68.16,629.51,1753.0
32,67.24,627.96,1777.0
33,68.9,625.89,1801.0
34,68.95,623.91,1825.0
35,68.63,622.9,1847.0
36,69.17,620.73,1869.0
37,68.46,620.18,1892.0
38,68.76,618.46,1914.0
39,68.85,618.19,1936.0
40,65.63,616.53,1958.0
41,69.15,615.44,1978.0
42,69.09,614.52,2000.0
43,69.16,613.17,2019.0
44,68.7,612.89,2040.0
45,69.2,612.28,2061.0
46,69.22,611.61,2081.0
47,69.78,610.83,2100.0
48,69.57,610.56,2120.0
49,66.79,609.2,2139.0
50,69.85,608.6,2158.0
51,69.66,608.34,2178.0
52,70.21,607.86,2196.0
53,70.54,607.54,2216.0
54,70.08,607.0,2234.0
55,69.99,606.98,2253.0
56,70.27,605.75,2271.0
57,69.85,605.66,2289.0
58,69.51,605.03,2308.0
59,69.13,604.32,2326.0
60,70.12,604.5,2344.0
61,70.66,604.12,2362.0
62,69.87,603.46,2379.0
63,70.82,603.39,2397.0
64,70.28,602.85,2414.0
65,68.73,602.81,2432.0
66,69.82,602.78,2449.0
67,70.3,602.31,2466.0
68,68.03,602.02,2484.0
69,69.38,601.36,2500.0
70,69.8,601.37,2518.0
71,70.33,601.24,2534.0
72,70.71,600.81,2551.0
73,70.6,600.96,2568.0
74,70.56,600.65,2585.0
75,70.17,600.24,2601.0
76,69.59,599.76,2618.0
77,68.87,600.04,2635.0
78,70.05,599.3,2650.0
79,70.93,599.39,2666.0
80,69.99,599.09,2683.0
81,70.29,599.02,2699.0
82,70.65,598.8,2714.0
83,70.52,598.59,2729.0
84,70.84,598.44,2745.0
85,70.44,598.19,2761.0
86,69.96,598.3,2777.0
87,71.34,598.08,2792.0
88,70.91,598.1,2808.0
89,70.68,597.78,2823.0
90,71.15,597.69,2837.0
91,70.81,597.57,2852.0
92,70.98,597.43,2869.0
93,70.4,597.53,2883.0
94,70.51,597.01,2898.0
95,70.34,597.07,2914.0
96,70.61,596.58,2928.0
97,70.02,596.95,2942.0
98,69.72,596.94,2958.0
99,70.84,596.48,2972.0
