epoch,training_acc,training_loss,L2
1,38.42,856.66,891.0
2,40.84,824.79,929.0
3,44.75,811.13,964.0
4,50.36,800.78,996.0
5,51.08,793.04,1027.0
6,53.03,786.0,1058.0
7,53.48,779.37,1089.0
8,57.49,773.31,1120.0
9,58.01,767.8,1151.0
10,60.18,761.35,1182.0
11,59.82,756.01,1214.0
12,61.14,750.63,1245.0
13,61.94,744.6,1276.0
14,61.9,739.47,1307.0
15,64.13,734.27,1337.0
16,64.1,729.91,1368.0
17,65.33,725.21,1398.0
18,65.43,720.65,1428.0
19,66.94,716.49,1458.0
20,66.75,712.52,1487.0
21,65.1,709.21,1516.0
22,67.1,705.75,1545.0
23,66.84,702.25,1573.0
24,65.54,699.01,1601.0
25,67.12,696.15,1629.0
26,67.21,693.84,1656.0
27,68.37,691.16,1682.0
28,68.6,689.16,1708.0
29,68.83,687.13,1733.0
30,69.55,685.8,1759.0
31,68.58,683.8,1784.0
32,69.1,682.61,1807.0
33,68.89,681.49,1831.0
34,69.2,680.09,1855.0
35,68.79,678.85,1877.0
36,68.94,677.93,1901.0
37,68.5,677.05,1924.0
38,67.35,676.02,1945.0
39,68.94,675.28,1968.0
40,69.47,674.53,1989.0
41,69.02,673.96,2010.0
42,69.71,673.24,2033.0
43,69.82,672.71,2053.0
44,70.13,671.77,2074.0
45,69.22,671.53,2096.0
46,69.98,670.91,2117.0
47,69.99,670.71,2137.0
48,69.85,670.25,2156.0
49,69.76,669.95,2176.0
50,69.21,669.54,2196.0
51,70.36,668.85,2215.0
52,70.44,668.94,2235.0
53,66.18,668.28,2253.0
54,70.68,668.23,2272.0
55,70.65,668.3,2292.0
56,70.88,667.69,2310.0
57,70.85,667.77,2329.0
58,70.3,667.04,2347.0
59,70.96,666.79,2365.0
60,70.7,666.42,2384.0
61,70.62,666.13,2401.0
62,71.35,666.43,2420.0
63,70.33,665.87,2438.0
64,69.87,665.63,2455.0
65,70.8,665.53,2474.0
66,71.0,664.92,2492.0
67,70.44,665.15,2509.0
68,70.73,664.85,2526.0
69,70.3,664.83,2545.0
70,69.37,664.65,2561.0
71,70.08,664.52,2578.0
72,70.8,664.0,2595.0
73,70.99,664.18,2612.0
74,70.7,663.61,2629.0
75,70.93,663.91,2646.0
76,71.36,663.21,2661.0
77,71.29,663.53,2679.0
78,70.72,663.36,2696.0
79,70.81,663.23,2712.0
80,70.52,663.08,2728.0
81,69.97,662.95,2745.0
82,71.08,662.85,2761.0
83,71.0,662.52,2776.0
84,71.57,662.6,2793.0
85,69.55,662.26,2809.0
86,71.13,662.49,2825.0
87,70.78,661.92,2841.0
88,71.52,662.26,2858.0
89,71.36,661.83,2873.0
90,71.48,661.68,2889.0
91,71.42,661.54,2904.0
92,71.18,661.79,2920.0
93,70.88,661.73,2936.0
94,71.47,661.09,2951.0
95,70.9,661.63,2967.0
96,71.32,661.25,2983.0
97,71.44,661.02,2997.0
98,71.21,661.4,3013.0
99,71.02,660.97,3029.0
