epoch,training_acc,training_loss,L2
1,34.94,855.15,893.0
2,39.39,826.95,932.0
3,46.91,814.54,968.0
4,48.44,802.64,1004.0
5,50.23,792.6,1039.0
6,54.06,784.22,1072.0
7,54.95,777.64,1105.0
8,52.39,770.93,1136.0
9,57.38,765.07,1167.0
10,60.34,759.81,1199.0
11,61.44,754.17,1232.0
12,61.48,748.88,1263.0
13,61.88,744.06,1294.0
14,62.29,739.33,1325.0
15,65.19,735.01,1356.0
16,63.83,730.47,1387.0
17,64.59,725.79,1418.0
18,64.16,721.32,1449.0
19,67.23,717.7,1480.0
20,66.41,713.66,1510.0
21,68.44,709.99,1540.0
22,68.28,706.03,1569.0
23,67.06,702.97,1599.0
24,68.37,699.25,1628.0
25,68.72,697.06,1657.0
26,69.97,694.02,1685.0
27,69.89,691.02,1713.0
28,69.35,688.83,1740.0
29,68.9,686.99,1767.0
30,70.43,684.83,1793.0
31,71.38,683.49,1819.0
32,71.02,682.13,1844.0
33,71.04,680.34,1870.0
34,70.85,679.02,1893.0
35,71.2,677.93,1918.0
36,71.13,676.9,1941.0
37,71.61,675.82,1964.0
38,70.52,675.16,1987.0
39,71.14,674.41,2011.0
40,71.5,673.3,2033.0
41,71.44,672.59,2056.0
42,70.87,672.08,2078.0
43,71.16,671.26,2099.0
44,72.22,670.56,2121.0
45,71.87,670.24,2143.0
46,71.67,669.66,2164.0
47,72.64,668.88,2184.0
48,72.04,668.4,2206.0
49,71.69,668.0,2227.0
50,72.19,667.5,2247.0
51,72.45,667.11,2267.0
52,72.11,666.59,2287.0
53,72.8,666.14,2306.0
54,72.85,665.84,2326.0
55,71.99,665.73,2346.0
56,71.54,664.98,2365.0
57,72.84,664.86,2384.0
58,71.96,664.31,2403.0
59,72.67,664.4,2422.0
60,72.48,663.84,2440.0
61,72.31,663.99,2459.0
62,70.93,663.7,2477.0
63,72.03,663.4,2495.0
64,71.53,662.98,2513.0
65,72.58,663.13,2530.0
66,73.03,663.05,2549.0
67,71.84,662.73,2568.0
68,68.09,662.33,2585.0
69,72.7,662.34,2602.0
70,70.76,662.09,2620.0
71,72.19,662.1,2636.0
72,72.47,661.98,2654.0
73,72.78,661.66,2672.0
74,72.77,661.23,2688.0
75,72.69,661.54,2707.0
76,72.82,660.94,2723.0
77,72.57,661.15,2740.0
78,72.85,661.0,2757.0
79,72.49,660.97,2774.0
80,72.54,660.45,2790.0
81,73.27,660.23,2805.0
82,72.27,660.49,2824.0
83,72.82,660.21,2839.0
84,72.51,660.45,2857.0
85,73.33,660.27,2873.0
86,73.17,660.11,2890.0
87,71.82,659.97,2905.0
88,73.17,659.9,2922.0
89,73.03,659.91,2938.0
90,72.95,659.58,2955.0
91,73.17,659.74,2972.0
92,73.1,659.58,2987.0
93,73.58,659.32,3002.0
94,70.95,659.43,3016.0
95,73.42,659.76,3034.0
96,73.26,659.38,3048.0
97,74.1,659.17,3063.0
98,74.07,659.02,3079.0
99,72.66,659.31,3095.0
