epoch,training_acc,training_loss,L2
1,3.71,1793.79,859.0
2,4.68,1788.59,871.0
3,5.77,1785.78,882.0
4,6.66,1782.78,894.0
5,7.24,1780.52,903.0
6,7.47,1778.17,914.0
7,8.2,1775.32,923.0
8,8.38,1772.6,933.0
9,9.39,1770.31,943.0
10,9.92,1768.29,951.0
11,10.29,1767.27,960.0
12,9.57,1766.43,968.0
13,10.54,1763.93,977.0
14,10.57,1763.06,985.0
15,10.98,1761.99,993.0
16,11.46,1760.38,1001.0
17,11.45,1759.28,1010.0
18,11.78,1757.58,1017.0
19,11.68,1757.01,1024.0
20,12.42,1756.17,1032.0
21,12.11,1755.1,1039.0
22,12.32,1754.64,1047.0
23,12.29,1753.04,1055.0
24,12.82,1751.99,1062.0
25,12.75,1751.62,1070.0
26,12.95,1750.59,1077.0
27,12.85,1749.33,1085.0
28,13.3,1748.85,1092.0
29,13.38,1747.18,1100.0
30,12.91,1746.33,1108.0
31,13.4,1745.67,1116.0
32,13.2,1744.71,1123.0
33,13.9,1742.89,1132.0
34,13.67,1741.79,1140.0
35,13.88,1741.41,1148.0
36,13.93,1739.9,1155.0
37,14.27,1739.37,1164.0
38,14.53,1737.74,1172.0
39,14.83,1736.04,1180.0
40,14.44,1735.27,1189.0
41,14.64,1734.09,1196.0
42,14.82,1733.35,1205.0
43,15.06,1732.39,1212.0
44,15.23,1731.32,1221.0
45,15.18,1730.45,1228.0
46,15.49,1729.22,1236.0
47,14.85,1728.09,1245.0
48,15.45,1726.86,1253.0
49,15.01,1725.6,1261.0
50,15.46,1724.44,1269.0
51,15.65,1723.7,1277.0
52,15.38,1722.97,1284.0
53,15.89,1721.33,1292.0
54,16.11,1720.06,1301.0
55,16.12,1719.39,1309.0
56,15.67,1718.12,1316.0
57,16.14,1717.8,1324.0
58,16.19,1716.53,1331.0
59,16.17,1715.72,1339.0
60,16.22,1714.6,1346.0
61,16.09,1713.78,1354.0
62,15.92,1713.14,1361.0
63,16.65,1712.55,1369.0
64,16.42,1711.49,1376.0
65,16.45,1710.29,1384.0
66,16.57,1709.66,1391.0
67,16.12,1708.85,1398.0
68,16.85,1708.31,1405.0
69,17.02,1707.46,1413.0
70,17.11,1706.57,1420.0
71,16.83,1705.36,1427.0
72,16.53,1704.98,1435.0
73,16.96,1704.1,1442.0
74,17.55,1704.07,1449.0
75,17.52,1703.19,1455.0
76,17.51,1701.92,1462.0
77,17.32,1701.78,1469.0
78,17.26,1701.01,1476.0
79,17.28,1700.14,1482.0
80,17.62,1699.79,1489.0
81,17.28,1698.98,1496.0
82,17.56,1698.45,1503.0
83,17.61,1697.39,1510.0
84,17.71,1697.05,1517.0
85,17.74,1697.27,1523.0
86,17.34,1695.97,1530.0
87,17.69,1695.06,1536.0
88,17.81,1695.06,1543.0
89,17.93,1694.13,1549.0
90,17.41,1693.55,1555.0
91,17.8,1693.43,1562.0
92,17.52,1692.72,1568.0
93,17.58,1692.13,1574.0
94,17.82,1691.81,1581.0
95,18.0,1691.23,1586.0
96,18.28,1690.82,1592.0
97,17.93,1690.44,1598.0
98,18.07,1690.77,1605.0
99,17.76,1689.47,1611.0
