epoch,training_acc,training_loss,L2
1,4.48,1793.63,865.0
2,6.08,1784.83,879.0
3,7.35,1780.51,892.0
4,7.54,1777.18,903.0
5,8.29,1774.35,913.0
6,8.85,1772.2,922.0
7,9.43,1770.06,932.0
8,9.41,1767.79,941.0
9,10.35,1765.7,951.0
10,10.06,1764.73,960.0
11,10.82,1762.41,969.0
12,10.73,1760.65,978.0
13,11.32,1758.98,988.0
14,11.72,1757.42,997.0
15,11.45,1755.57,1006.0
16,12.0,1754.86,1016.0
17,11.66,1753.62,1024.0
18,12.2,1752.04,1032.0
19,12.51,1750.12,1042.0
20,13.22,1749.58,1051.0
21,12.65,1747.76,1060.0
22,13.64,1746.7,1069.0
23,14.01,1745.32,1078.0
24,13.62,1744.04,1087.0
25,13.24,1743.02,1095.0
26,14.32,1741.93,1104.0
27,13.87,1740.91,1113.0
28,13.9,1739.45,1121.0
29,14.07,1738.81,1129.0
30,14.53,1737.9,1137.0
31,14.5,1736.04,1146.0
32,14.47,1735.32,1154.0
33,14.85,1733.87,1162.0
34,14.88,1732.92,1171.0
35,14.98,1732.12,1179.0
36,15.3,1730.36,1187.0
37,15.23,1729.21,1195.0
38,15.68,1727.89,1203.0
39,15.98,1726.45,1211.0
40,16.12,1725.41,1220.0
41,15.68,1724.04,1228.0
42,16.04,1723.43,1235.0
43,16.31,1722.29,1243.0
44,16.29,1721.3,1251.0
45,16.55,1720.02,1259.0
46,15.31,1718.83,1267.0
47,16.43,1718.15,1274.0
48,16.05,1716.91,1282.0
49,16.17,1715.86,1289.0
50,16.03,1715.18,1297.0
51,16.56,1713.96,1304.0
52,16.73,1713.41,1311.0
53,16.54,1712.38,1318.0
54,16.84,1711.22,1326.0
55,16.74,1710.5,1333.0
56,16.68,1709.51,1340.0
57,16.22,1708.93,1347.0
58,16.8,1708.1,1354.0
59,16.86,1707.43,1361.0
60,16.51,1706.63,1368.0
61,16.94,1706.15,1375.0
62,16.93,1705.5,1382.0
63,17.09,1704.68,1389.0
64,16.95,1704.26,1395.0
65,17.43,1703.58,1402.0
66,17.15,1703.0,1408.0
67,17.16,1702.33,1415.0
68,17.11,1701.85,1422.0
69,17.65,1701.3,1428.0
70,17.56,1700.87,1434.0
71,16.81,1699.94,1441.0
72,17.34,1698.97,1447.0
73,17.9,1698.84,1453.0
74,17.44,1697.89,1460.0
75,17.42,1697.77,1466.0
76,17.2,1697.11,1472.0
77,17.6,1696.54,1479.0
78,17.65,1696.02,1485.0
79,17.48,1695.44,1491.0
80,17.53,1694.9,1497.0
81,17.7,1694.43,1503.0
82,17.69,1694.26,1509.0
83,17.44,1693.13,1515.0
84,17.49,1693.21,1520.0
85,17.61,1692.51,1526.0
86,17.93,1692.28,1532.0
87,17.85,1691.73,1538.0
88,17.88,1690.8,1544.0
89,17.87,1690.84,1550.0
90,17.91,1689.96,1556.0
91,18.25,1689.54,1561.0
92,18.02,1688.88,1567.0
93,17.93,1688.45,1573.0
94,18.35,1687.79,1579.0
95,18.04,1687.62,1585.0
96,18.26,1687.06,1590.0
97,18.18,1686.56,1595.0
98,18.34,1686.31,1601.0
99,18.43,1685.79,1606.0
