epoch,training_acc,training_loss,L2
1,4.03,1793.98,861.0
2,4.99,1787.52,875.0
3,6.42,1783.54,886.0
4,6.07,1780.99,895.0
5,7.24,1779.66,904.0
6,7.3,1777.8,912.0
7,8.54,1775.93,920.0
8,8.75,1774.53,927.0
9,9.13,1772.16,936.0
10,9.19,1771.17,944.0
11,9.02,1769.03,952.0
12,9.28,1767.72,960.0
13,10.18,1766.18,968.0
14,10.7,1764.66,976.0
15,10.09,1763.48,985.0
16,10.77,1762.35,993.0
17,11.22,1760.99,1002.0
18,11.16,1759.87,1010.0
19,10.96,1758.95,1018.0
20,11.68,1757.45,1026.0
21,11.37,1756.4,1035.0
22,12.02,1755.03,1044.0
23,12.68,1753.5,1052.0
24,12.59,1752.97,1061.0
25,12.92,1751.65,1070.0
26,13.12,1750.56,1078.0
27,12.84,1749.1,1087.0
28,13.54,1747.63,1096.0
29,13.69,1746.29,1104.0
30,12.5,1745.11,1113.0
31,14.18,1743.41,1122.0
32,14.3,1742.83,1131.0
33,14.23,1741.25,1140.0
34,14.49,1739.89,1148.0
35,14.59,1738.62,1156.0
36,14.5,1737.32,1165.0
37,14.78,1736.47,1173.0
38,14.98,1734.79,1182.0
39,15.34,1733.4,1190.0
40,14.36,1732.29,1199.0
41,15.28,1730.98,1207.0
42,15.24,1730.11,1215.0
43,15.44,1728.42,1224.0
44,15.32,1727.21,1232.0
45,15.83,1725.95,1240.0
46,16.13,1724.42,1248.0
47,15.93,1722.74,1256.0
48,16.3,1721.27,1264.0
49,16.7,1720.62,1273.0
50,16.14,1719.02,1281.0
51,16.58,1717.94,1288.0
52,16.19,1716.58,1296.0
53,16.37,1715.54,1304.0
54,16.65,1714.4,1312.0
55,16.63,1713.26,1319.0
56,16.88,1712.35,1327.0
57,16.61,1711.23,1335.0
58,17.07,1710.01,1342.0
59,16.86,1709.91,1350.0
60,16.56,1708.16,1357.0
61,16.86,1707.36,1365.0
62,16.74,1706.49,1372.0
63,17.43,1704.98,1379.0
64,17.16,1704.25,1387.0
65,17.44,1703.39,1394.0
66,17.65,1702.44,1401.0
67,17.36,1701.61,1408.0
68,17.58,1700.7,1416.0
69,17.63,1699.82,1422.0
70,17.81,1699.38,1429.0
71,17.59,1698.25,1436.0
72,17.77,1697.8,1443.0
73,17.69,1697.39,1449.0
74,17.5,1696.56,1456.0
75,17.69,1695.95,1463.0
76,18.1,1694.8,1469.0
77,18.12,1694.21,1476.0
78,18.19,1693.62,1483.0
79,17.99,1692.92,1489.0
80,17.79,1692.92,1496.0
81,18.28,1691.93,1502.0
82,17.88,1691.01,1509.0
83,17.93,1691.12,1515.0
84,18.08,1689.92,1521.0
85,18.04,1689.4,1527.0
86,18.5,1688.75,1533.0
87,18.18,1688.33,1540.0
88,18.44,1687.89,1546.0
89,18.76,1687.2,1552.0
90,18.31,1686.6,1557.0
91,18.97,1686.3,1564.0
92,18.89,1685.76,1569.0
93,18.75,1685.38,1575.0
94,18.71,1684.47,1581.0
95,18.85,1684.04,1587.0
96,18.27,1683.31,1594.0
97,18.59,1683.21,1599.0
98,18.77,1682.34,1605.0
99,18.48,1681.56,1611.0
