epoch,training_acc,training_loss,L2
1,4.53,1794.1,865.0
2,6.19,1784.27,881.0
3,7.92,1778.05,892.0
4,8.35,1774.33,903.0
5,7.7,1771.02,912.0
6,9.18,1769.1,922.0
7,10.38,1765.98,931.0
8,10.54,1764.64,940.0
9,9.8,1762.5,949.0
10,10.97,1760.59,957.0
11,10.81,1758.94,967.0
12,11.85,1757.22,976.0
13,12.58,1755.37,985.0
14,11.93,1754.16,993.0
15,12.24,1752.32,1002.0
16,12.99,1750.83,1011.0
17,12.58,1749.64,1020.0
18,13.33,1747.46,1028.0
19,14.46,1746.65,1036.0
20,13.98,1745.07,1044.0
21,13.8,1743.41,1053.0
22,14.4,1742.01,1062.0
23,14.69,1739.66,1070.0
24,14.82,1738.18,1078.0
25,14.37,1737.11,1087.0
26,15.2,1735.9,1095.0
27,15.67,1733.98,1103.0
28,13.88,1732.52,1112.0
29,15.39,1730.71,1120.0
30,15.54,1729.21,1128.0
31,16.07,1728.28,1135.0
32,15.53,1726.61,1143.0
33,16.11,1725.7,1152.0
34,16.57,1723.27,1160.0
35,16.55,1722.39,1168.0
36,16.46,1720.36,1176.0
37,16.41,1719.33,1183.0
38,16.45,1718.31,1191.0
39,16.68,1717.35,1198.0
40,15.96,1716.15,1206.0
41,17.1,1715.32,1214.0
42,17.09,1713.8,1222.0
43,17.06,1712.35,1229.0
44,17.61,1711.35,1236.0
45,17.46,1710.46,1244.0
46,17.33,1709.42,1251.0
47,17.32,1707.97,1258.0
48,17.08,1706.79,1266.0
49,17.69,1706.09,1273.0
50,17.7,1705.23,1280.0
51,17.75,1704.28,1287.0
52,17.42,1702.68,1294.0
53,17.89,1701.25,1301.0
54,18.02,1700.59,1308.0
55,17.86,1699.92,1315.0
56,17.89,1698.74,1322.0
57,17.72,1697.85,1329.0
58,18.04,1696.47,1336.0
59,17.89,1696.32,1342.0
60,17.71,1694.84,1349.0
61,17.83,1694.25,1356.0
62,18.47,1693.29,1363.0
63,18.41,1692.64,1369.0
64,18.29,1691.94,1376.0
65,19.06,1691.15,1383.0
66,18.47,1690.2,1389.0
67,18.56,1690.12,1396.0
68,18.38,1689.53,1402.0
69,18.87,1688.62,1408.0
70,18.74,1688.1,1414.0
71,18.54,1687.57,1421.0
72,19.07,1686.47,1427.0
73,18.78,1686.68,1433.0
74,18.74,1685.51,1439.0
75,18.49,1685.19,1446.0
76,18.91,1684.15,1451.0
77,19.11,1683.83,1457.0
78,18.63,1683.58,1463.0
79,19.17,1683.21,1469.0
80,19.14,1682.63,1475.0
81,18.82,1682.26,1481.0
82,18.61,1682.28,1487.0
83,19.14,1681.04,1493.0
84,18.64,1680.77,1499.0
85,18.62,1679.97,1505.0
86,19.4,1679.75,1511.0
87,18.86,1678.89,1516.0
88,19.17,1678.25,1522.0
89,18.37,1677.57,1528.0
90,19.33,1677.79,1534.0
91,18.22,1677.19,1540.0
92,19.3,1676.41,1545.0
93,19.12,1676.42,1550.0
94,19.6,1676.16,1556.0
95,19.54,1675.54,1562.0
96,19.75,1674.86,1567.0
97,19.89,1674.28,1572.0
98,18.98,1674.51,1578.0
99,19.24,1673.78,1583.0
