epoch,training_acc,training_loss,L2
1,33.91,860.51,850.0
2,41.53,829.73,885.0
3,45.85,814.71,918.0
4,50.06,802.93,947.0
5,52.73,793.35,978.0
6,52.34,783.18,1008.0
7,56.5,775.41,1037.0
8,58.42,768.08,1065.0
9,58.76,762.32,1092.0
10,60.96,756.86,1120.0
11,61.11,751.17,1147.0
12,63.93,745.76,1174.0
13,63.54,740.62,1201.0
14,65.22,736.82,1229.0
15,64.99,732.11,1258.0
16,66.0,727.84,1285.0
17,66.24,724.41,1313.0
18,66.44,720.14,1342.0
19,65.97,716.71,1370.0
20,68.12,713.06,1399.0
21,68.08,708.5,1427.0
22,68.97,705.04,1453.0
23,69.15,701.17,1479.0
24,70.06,698.87,1506.0
25,69.2,695.85,1532.0
26,69.6,693.38,1556.0
27,70.18,691.28,1581.0
28,70.17,688.29,1603.0
29,70.87,686.9,1626.0
30,70.68,685.5,1650.0
31,70.71,683.6,1672.0
32,71.06,682.69,1694.0
33,69.82,681.4,1715.0
34,70.18,680.58,1738.0
35,70.14,678.87,1758.0
36,71.04,677.53,1777.0
37,71.19,677.32,1799.0
38,70.55,676.01,1818.0
39,71.17,675.26,1837.0
40,70.57,675.34,1857.0
41,71.45,674.15,1877.0
42,71.34,674.21,1898.0
43,70.72,672.88,1916.0
44,71.49,671.95,1933.0
45,71.6,671.18,1951.0
46,71.45,670.85,1968.0
47,71.62,671.25,1990.0
48,71.67,670.85,2007.0
49,70.5,669.42,2024.0
50,71.6,670.48,2044.0
51,71.78,669.54,2064.0
52,71.6,668.45,2080.0
53,71.6,668.52,2099.0
54,71.97,668.63,2119.0
55,71.23,667.45,2136.0
56,71.6,667.69,2153.0
57,72.24,667.41,2173.0
58,71.57,666.82,2189.0
59,71.59,666.46,2206.0
60,71.46,666.52,2226.0
61,71.54,666.17,2245.0
62,71.96,665.56,2262.0
63,71.69,665.2,2279.0
64,72.18,664.34,2292.0
65,72.39,664.74,2310.0
66,71.66,664.84,2329.0
67,72.39,664.65,2347.0
68,72.55,663.92,2363.0
69,71.87,663.68,2378.0
70,71.99,663.56,2396.0
71,71.36,664.09,2416.0
72,71.46,663.97,2436.0
73,71.83,662.9,2450.0
74,71.88,663.34,2469.0
75,72.61,662.51,2483.0
76,72.4,662.6,2500.0
77,72.16,662.73,2515.0
78,71.71,662.8,2535.0
79,72.48,662.44,2553.0
80,72.22,661.75,2568.0
81,71.87,662.04,2584.0
82,72.33,661.82,2600.0
83,72.29,661.51,2619.0
84,72.04,661.05,2632.0
85,71.96,661.71,2651.0
86,72.54,661.26,2668.0
87,71.89,660.88,2684.0
88,72.17,660.78,2700.0
89,72.38,661.06,2720.0
90,72.22,660.83,2735.0
91,72.63,660.34,2750.0
92,72.17,660.85,2768.0
93,72.19,660.95,2787.0
94,72.2,660.26,2801.0
95,72.75,659.82,2816.0
96,72.71,659.57,2831.0
97,72.32,660.42,2850.0
98,72.82,659.82,2866.0
99,72.53,659.6,2882.0
