epoch,training_acc,training_loss,L2
1,35.3,859.92,850.0
2,42.91,830.34,889.0
3,45.29,815.86,921.0
4,46.53,805.04,954.0
5,50.28,794.12,988.0
6,54.47,785.11,1020.0
7,55.76,776.52,1052.0
8,58.29,769.25,1082.0
9,58.33,762.22,1112.0
10,60.86,755.73,1142.0
11,60.4,750.65,1171.0
12,62.81,744.61,1200.0
13,63.42,738.9,1230.0
14,64.67,734.35,1260.0
15,65.26,729.19,1290.0
16,63.65,724.6,1320.0
17,66.94,720.09,1350.0
18,66.37,716.0,1380.0
19,67.08,711.77,1410.0
20,67.78,707.06,1438.0
21,68.24,703.27,1465.0
22,67.59,700.34,1491.0
23,67.24,696.74,1517.0
24,68.57,694.12,1543.0
25,68.25,691.1,1567.0
26,69.21,689.07,1591.0
27,69.23,686.43,1612.0
28,69.68,685.4,1634.0
29,68.15,684.31,1659.0
30,69.11,682.41,1681.0
31,69.31,681.11,1702.0
32,68.62,680.43,1724.0
33,69.42,679.05,1744.0
34,69.42,678.26,1766.0
35,69.35,677.95,1787.0
36,69.22,676.22,1805.0
37,69.77,676.41,1826.0
38,69.53,675.57,1847.0
39,70.12,675.62,1869.0
40,70.15,674.08,1888.0
41,69.71,673.83,1908.0
42,70.47,672.91,1927.0
43,69.95,672.13,1944.0
44,68.94,671.65,1962.0
45,69.82,671.48,1984.0
46,69.6,670.96,2002.0
47,69.53,670.33,2020.0
48,70.04,670.49,2041.0
49,70.54,670.15,2060.0
50,70.59,669.56,2080.0
51,69.49,668.8,2098.0
52,70.22,668.66,2115.0
53,69.85,668.37,2134.0
54,69.67,668.0,2152.0
55,69.29,668.21,2173.0
56,69.72,667.47,2191.0
57,70.0,667.09,2210.0
58,70.4,666.76,2228.0
59,69.95,666.23,2242.0
60,70.27,666.54,2261.0
61,69.8,665.94,2279.0
62,70.9,666.59,2300.0
63,70.37,665.77,2317.0
64,69.92,665.69,2337.0
65,69.96,665.4,2355.0
66,70.05,664.51,2369.0
67,70.23,664.84,2387.0
68,70.14,665.01,2405.0
69,70.52,664.22,2421.0
70,69.22,664.46,2440.0
71,70.56,664.59,2461.0
72,70.84,663.91,2478.0
73,70.26,664.03,2496.0
74,71.04,663.76,2512.0
75,71.04,663.6,2530.0
76,70.56,662.85,2545.0
77,70.79,662.9,2562.0
78,70.2,663.03,2579.0
79,69.93,662.71,2594.0
80,70.32,662.75,2611.0
81,71.14,662.93,2629.0
82,70.49,662.54,2647.0
83,69.71,662.51,2667.0
84,70.56,662.45,2684.0
85,70.75,661.65,2699.0
86,71.18,661.75,2712.0
87,70.55,662.57,2735.0
88,70.86,661.9,2753.0
89,69.99,661.69,2769.0
90,70.33,661.49,2785.0
91,70.88,661.04,2799.0
92,71.04,661.23,2815.0
93,70.36,661.17,2832.0
94,70.76,661.01,2847.0
95,68.85,661.07,2866.0
96,71.26,661.0,2883.0
97,70.86,660.79,2899.0
98,70.77,660.94,2917.0
99,70.6,661.18,2935.0
