epoch,training_acc,training_loss,L2
1,33.16,857.58,849.0
2,42.45,827.53,882.0
3,45.71,815.98,911.0
4,48.71,805.55,940.0
5,49.64,795.74,969.0
6,52.97,787.08,997.0
7,54.49,779.18,1025.0
8,57.16,772.09,1054.0
9,58.6,765.15,1083.0
10,58.49,759.34,1112.0
11,60.82,752.69,1140.0
12,62.5,747.84,1168.0
13,63.33,742.01,1195.0
14,62.93,736.63,1224.0
15,64.23,731.35,1251.0
16,65.7,727.3,1278.0
17,66.42,722.54,1306.0
18,66.69,718.87,1333.0
19,66.37,713.87,1359.0
20,67.09,710.45,1385.0
21,68.02,705.49,1410.0
22,67.36,702.44,1435.0
23,68.39,698.95,1459.0
24,68.22,696.11,1481.0
25,68.93,694.4,1505.0
26,69.61,691.39,1527.0
27,69.09,689.29,1550.0
28,69.61,687.27,1572.0
29,68.96,685.37,1592.0
30,69.76,684.48,1615.0
31,69.31,682.93,1634.0
32,69.55,682.02,1656.0
33,69.15,679.53,1672.0
34,69.17,679.49,1692.0
35,69.29,678.41,1712.0
36,69.45,677.28,1730.0
37,68.81,676.65,1748.0
38,69.07,676.44,1768.0
39,69.21,675.54,1788.0
40,69.33,674.92,1806.0
41,69.8,675.17,1827.0
42,69.93,673.25,1843.0
43,70.57,672.72,1861.0
44,69.94,673.14,1880.0
45,69.56,672.24,1898.0
46,69.54,671.62,1916.0
47,69.18,671.16,1933.0
48,69.8,670.14,1947.0
49,69.86,669.98,1965.0
50,69.83,670.39,1984.0
51,69.52,670.03,2003.0
52,69.95,669.52,2023.0
53,70.16,669.09,2040.0
54,70.1,668.11,2056.0
55,69.57,668.44,2073.0
56,70.44,668.9,2094.0
57,70.49,667.9,2111.0
58,70.57,666.83,2125.0
59,70.56,666.51,2140.0
60,70.03,666.89,2157.0
61,70.08,666.45,2172.0
62,69.63,666.42,2189.0
63,69.89,666.47,2207.0
64,70.16,666.14,2226.0
65,70.28,665.87,2243.0
66,70.14,665.59,2260.0
67,70.17,665.19,2276.0
68,70.5,664.74,2291.0
69,70.52,664.95,2309.0
70,70.55,664.57,2324.0
71,70.77,664.54,2341.0
72,70.51,664.14,2357.0
73,70.66,664.36,2375.0
74,70.26,663.98,2391.0
75,69.89,663.47,2406.0
76,70.52,663.74,2422.0
77,69.61,662.86,2434.0
78,69.96,663.18,2450.0
79,69.53,663.39,2469.0
80,70.37,663.62,2489.0
81,70.2,663.52,2508.0
82,70.86,662.24,2520.0
83,70.97,662.25,2532.0
84,70.53,662.34,2548.0
85,70.19,662.73,2567.0
86,71.09,661.89,2581.0
87,70.27,662.34,2597.0
88,71.17,662.09,2613.0
89,69.44,661.84,2628.0
90,69.63,662.28,2646.0
91,71.2,661.41,2659.0
92,70.78,661.61,2674.0
93,70.84,662.16,2695.0
94,70.44,661.71,2710.0
95,70.71,661.41,2724.0
96,70.49,661.62,2742.0
97,70.73,661.51,2757.0
98,70.94,660.98,2771.0
99,70.1,661.04,2787.0
