epoch,training_acc,training_loss,L2
1,34.64,862.66,850.0
2,42.1,831.34,889.0
3,46.97,815.37,922.0
4,49.8,805.22,953.0
5,51.12,797.48,982.0
6,53.42,790.17,1011.0
7,54.52,782.59,1039.0
8,57.0,776.4,1069.0
9,58.37,770.07,1098.0
10,59.99,763.0,1127.0
11,60.9,757.57,1157.0
12,62.3,751.95,1186.0
13,63.24,745.8,1216.0
14,62.69,740.28,1245.0
15,64.92,735.15,1275.0
16,64.94,729.88,1304.0
17,66.14,725.86,1332.0
18,66.65,721.29,1362.0
19,66.97,716.66,1389.0
20,67.14,713.49,1417.0
21,68.61,707.76,1443.0
22,68.33,704.51,1469.0
23,68.64,701.71,1495.0
24,69.41,698.02,1520.0
25,69.27,695.1,1543.0
26,69.25,692.7,1566.0
27,69.29,690.49,1590.0
28,69.72,688.29,1611.0
29,70.47,686.56,1632.0
30,70.22,685.09,1652.0
31,69.3,684.1,1674.0
32,69.98,682.74,1695.0
33,69.76,681.11,1715.0
34,70.92,680.71,1736.0
35,70.52,679.39,1756.0
36,70.43,678.14,1775.0
37,69.98,676.77,1794.0
38,70.12,676.58,1813.0
39,70.15,676.08,1832.0
40,70.3,675.09,1851.0
41,70.31,674.4,1869.0
42,70.55,673.45,1887.0
43,70.77,673.06,1904.0
44,70.89,672.42,1922.0
45,70.91,671.85,1940.0
46,71.36,671.9,1960.0
47,71.13,670.98,1978.0
48,71.09,670.14,1994.0
49,70.81,669.87,2011.0
50,71.42,670.12,2030.0
51,71.15,669.43,2047.0
52,71.04,669.32,2067.0
53,71.44,669.17,2086.0
54,69.93,668.47,2103.0
55,70.84,668.26,2120.0
56,71.83,667.79,2138.0
57,71.08,667.17,2153.0
58,71.13,666.89,2168.0
59,70.65,666.84,2185.0
60,71.49,666.38,2201.0
61,71.37,666.54,2219.0
62,71.51,666.23,2235.0
63,71.64,665.78,2253.0
64,70.75,665.84,2270.0
65,70.32,665.7,2287.0
66,70.73,665.18,2303.0
67,71.39,665.01,2320.0
68,70.34,664.88,2337.0
69,71.95,665.09,2356.0
70,71.25,664.23,2371.0
71,71.77,663.98,2385.0
72,71.63,663.62,2399.0
73,71.78,664.52,2419.0
74,71.43,663.51,2436.0
75,70.5,663.02,2450.0
76,71.36,663.29,2466.0
77,71.46,663.08,2482.0
78,71.22,663.23,2499.0
79,71.97,662.85,2515.0
80,71.89,663.29,2533.0
81,71.66,662.31,2547.0
82,70.85,662.36,2562.0
83,71.6,662.18,2576.0
84,71.29,662.08,2591.0
85,71.72,662.55,2610.0
86,71.5,661.91,2626.0
87,71.69,661.54,2640.0
88,69.91,661.73,2656.0
89,71.83,661.88,2674.0
90,72.11,661.21,2687.0
91,72.0,660.69,2699.0
92,71.51,660.98,2715.0
93,71.73,661.07,2733.0
94,71.25,660.98,2747.0
95,72.44,661.18,2765.0
96,71.78,660.89,2781.0
97,72.11,660.68,2796.0
98,72.37,660.54,2810.0
99,70.66,660.42,2824.0
